"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Profession"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00106027","C1","35648","44268","Knowledge Information Management Manager","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00106027","C2","29258","36333","Internal Auditor","14.00","Internal Audit"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00106027","C2","29258","36333","Internal Auditor","39.60","Internal Audit"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00106027","C2","29258","36333","Programme Support Officer","3.00","Internal Audit"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00106027","C2","29258","36333","Analyst","1.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00106027","D","23427","29093","Finance Officer","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00106027","D","23427","29093","Internal Auditor","4.00","Internal Audit"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00106027","D","23427","29093","Programme Support Officer","1.40","Internal Audit"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00106027","D","23427","29093","Knowledge Information Management Support Officer","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00106027","E1","17835","22124","HR Support Officer","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00106027","E1","17835","22124","Internal Audit Support Officer","4.20","Internal Audit"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00135903","B1","56436","72185","Senior Analyst","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00135903","B2","47942","59535","Senior Analyst","5.00","Policy"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00135903","C(FS)","29258","44268","Analyst","3.00","Policy"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00135903","C1","35648","44268","Analyst","3.00","Policy"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00135903","C2","29258","36333","Analyst","7.00","Policy"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00135903","D","23427","29093","Junior Analyst","2.00","Policy"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00135903","E1","17835","22124","Office Manager","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00135903","OF3","47760","57200","Analyst","4.00","Policy"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00105232","D","23427","29093","Executive Assistant","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00109679","B1","56436","72185","Senior Analyst","5.00","Policy"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00109679","B2","47942","59535","Senior Analyst","3.00","Policy"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00109679","E1","17835","22124","Office Manager","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00109782","B1","56436","72185","Senior Analyst","3.00","Policy"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00109782","B2","47942","59535","Senior Analyst","4.00","Policy"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00025463","B1","56436","72185","Finance Officer","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00025463","B1","56436","72185","Finance Officer","3.00","Finance"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00025463","B2","47942","59535","Finance Officer","2.00","Finance"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00025463","B2","47942","59535","Finance Officer","8.00","Finance"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00025463","B2","47942","59535","Communications Manager","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00025463","C1","35648","44268","Finance Officer","6.00","Finance"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00025463","C1","35648","44268","Finance Officer","21.86","Finance"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00025463","C2","29258","36333","Finance Officer","6.95","Finance"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00025463","C2","29258","36333","Communications Manager","0.75","Communications"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00025463","C2","29258","36333","Finance Officer","38.17","Finance"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00025463","D","23427","29093","Finance Support Officer","2.80","Finance"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00025463","D","23427","29093","Finance Support Officer","71.80","Finance"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00025463","D","23427","29093","Communications Support Officer","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00025463","E1","17835","22124","Finance Support Officer","2.00","Finance"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00025463","E1","17835","22124","Communications Support Officer","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00025463","E1","17835","22124","Finance Support Officer","280.84","Finance"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00025463","E2","15168","18815","Finance Support Officer","52.65","Finance"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00106013","B1","56436","72185","Programme Manager","2.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00106013","B1","56436","72185","IT Manager","4.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00106013","B2","47942","59535","Programme Manager","3.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00106013","B2","47942","59535","IT Manager","13.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00106013","C1","35648","44268","IT Manager","23.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00106013","C1","35648","44268","Programme Manager","19.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00106013","C1","35648","44268","Finance Officer","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00106013","C2","29258","36333","IT Support Officer","81.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00106013","C2","29258","36333","Business Manager","1.00","other"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00106013","C2","29258","36333","Programme Support Officer","8.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00106013","D","23427","29093","IT Support Officer","86.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00106013","D","23427","29093","Finance Officer","2.00","Finance"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00106013","D","23427","29093","Programme Support Officer","17.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00106013","E1","17835","22124","Policy Support Officer","10.00","Policy"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00106013","E1","17835","22124","Communications Manager","8.00","Communications"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00111813","B2","47942","59535","Programme Manager","2.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00111813","C1","35648","44268","Programme Manager","5.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00111813","D","23427","29093","Programme Support Officer","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00111813","E1","17835","22124","Programme Support Officer","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00106008","D","23427","29093","Executive Assistant","1.00","Other"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00106008","B2","47942","59535","Business Manager","1.00","Other"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00106008","C1","35648","44268","Business Manager","1.00","Other"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00106008","C1","35648","44268","Business Manager","1.00","Other"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00106008","C2","29258","36333","Business Manager","1.00","Other"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00106008","C2","29258","36333","IT Support Officer","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00106008","D","23427","29093","IT Support Officer","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00106008","E1","17835","22124","IT Support Officer","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00106000","C1","35648","44268","Office Manager","1.00","Other"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00106000","D","23427","29093","Executive Assistant","1.00","Other"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","189656","B2","47942","59535","Programme Manager","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","00179598","D","23427","29093","Executive Assistant","1.00","Other"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1055224","OF3","47760","57200","Executive Assistant","1.00","Military"
