Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2011,Mileage Allowances,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278516,43.65
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2011,Other UK Travel & Subsistence,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278516,2
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2011,Mileage Allowances,Finance & Commercial Group - Commercial Directorate,"Personal Expenses, Name Witheld",10278518,182.4
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2011,Subsistence Payments,Finance & Commercial Group - Commercial Directorate,"Personal Expenses, Name Witheld",10278518,22.06
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2011,Other UK Travel & Subsistence,Finance & Commercial Group - Commercial Directorate,"Personal Expenses, Name Witheld",10278518,10
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2011,Rail Fares,Finance & Commercial Group - Commercial Directorate,"Personal Expenses, Name Witheld",10278519,43.6
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2011,Taxis,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278520,20
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2011,Taxis Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278520,8.1
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2011,Hotels Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278520,144.14
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2011,Subsistence Payments Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278520,35.85
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2011,Other Overseas Travel & Subsistence,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278520,20.29
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2011,Mileage Allowances,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278521,48
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2011,Taxis Overseas,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278521,25.27
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2011,Subsistence Payments Overseas,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278521,49.71
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2011,Other Overseas Travel & Subsistence,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278521,83.25
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2011,Other Overseas Travel & Subsistence,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278522,10
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2011,Board Members National Insurance Deductions (Suspense Account),Corporate Payments,"Personal Expenses, Name Witheld",10278525,304.92
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2011,Others UK Travel & Subsistence (Programme),Shareholder Executive - Shareholder Executive,"Personal Expenses, Name Witheld",10278526,175.05
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2011,Other Overseas Travel & Subsistence,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278527,10
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2011,Subsistence Payments (Programme),Shareholder Executive - Shareholder Executive,"Personal Expenses, Name Witheld",10278532,123.52
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2011,Others UK Travel & Subsistence (Programme),Shareholder Executive - Shareholder Executive,"Personal Expenses, Name Witheld",10278532,254.8
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2011,Subsistence Payments (Programme),Shareholder Executive - Shareholder Executive,"Personal Expenses, Name Witheld",10278533,72.25
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2011,Mileage Allowances,Business & Skills Group - Economic Development Directorate,"Personal Expenses, Name Witheld",10278534,137.3
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2011,Mileage Allowances,Business & Skills Group - USG Admin,"Personal Expenses, Name Witheld",10278535,99.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2011,Mileage Allowances (Programme),Shareholder Executive - Shareholder Executive,"Personal Expenses, Name Witheld",10278536,39.2
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2011,Others UK Travel & Subsistence (Programme),Shareholder Executive - Shareholder Executive,"Personal Expenses, Name Witheld",10278536,2.3
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2011,Others UK Travel & Subsistence (Programme),Shareholder Executive - Shareholder Executive,"Personal Expenses, Name Witheld",10278536,9.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2011,Others UK Travel & Subsistence (Programme),Shareholder Executive - Shareholder Executive,"Personal Expenses, Name Witheld",10278536,8
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2011,Rail Fares,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278537,77.3
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2011,Mileage Allowances,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278537,14.4
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2011,Subsistence Payments,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278537,33.93
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2011,Other UK Travel & Subsistence,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278537,3.2
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278538,316.62
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2011,Mileage Allowances (Programme),Shareholder Executive - Shareholder Executive,"Personal Expenses, Name Witheld",10278539,78.4
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2011,Mileage Allowances (Programme),Shareholder Executive - Shareholder Executive,"Personal Expenses, Name Witheld",10278540,64
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2011,Subsistence Payments (Programme),Shareholder Executive - Shareholder Executive,"Personal Expenses, Name Witheld",10278540,2.9
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2011,Subsistence Payments (Programme),Shareholder Executive - Shareholder Executive,"Personal Expenses, Name Witheld",10278540,6.6
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2011,Subsistence Payments (Programme),Shareholder Executive - Shareholder Executive,"Personal Expenses, Name Witheld",10278540,9.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2011,Subsistence Payments (Programme),Shareholder Executive - Shareholder Executive,"Personal Expenses, Name Witheld",10278540,6.6
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2011,Subsistence Payments (Programme),Shareholder Executive - Shareholder Executive,"Personal Expenses, Name Witheld",10278540,9.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2011,Rail Fares,Shareholder Executive - Shareholder Executive,"Personal Expenses, Name Witheld",10278541,6.6
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2011,Taxis,Shareholder Executive - Shareholder Executive,"Personal Expenses, Name Witheld",10278541,50
