Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,17/11/2011,Transport hire charges,Land Forces,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,869895,Transport other hire charge,"1,809.62"
Ministry of Defence,Ministry of Defence,11/11/2011,Estate management,Air Command,ARAMARK LTD,LS16 6QY,867068,Estate + facilities management services - accommodation inventory + service,"1,808.55"
Ministry of Defence,Ministry of Defence,15/11/2011,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,CV2 2TX,868212,Consumption of medical dental and veterinary inventory,"1,806.46"
Ministry of Defence,Ministry of Defence,14/11/2011,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,868123,Estate + facilities management services - accommodation inventory + service,"1,800.06"
Ministry of Defence,Ministry of Defence,17/11/2011,Purchase of inventory and services ,Central TLB,AAH PHARMACEUTICALS LTD,CV2 2TX,869289,Consumption of medical dental and veterinary inventory,"1,781.81"
Ministry of Defence,Ministry of Defence,25/11/2011,IT and communication services,Defence Infrastructure Organisation ,XEROX (UK) LIMITED,BN13 1QG,873568,Computer equipment costing below the capitalisation threshold,"1,779.88"
Ministry of Defence,Ministry of Defence,14/11/2011,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,868208,Cost of other material consumed,"1,777.71"
Ministry of Defence,Ministry of Defence,25/11/2011,IT and communication services,Land Forces,XEROX (UK) LIMITED,BN13 1QG,873568,Computer equipment costing below the capitalisation threshold,"1,768.07"
Ministry of Defence,Ministry of Defence,22/11/2011,Spend on Inventory - General,Defence Infrastructure Organisation ,BUNZL UK LIMITED,KT19 8TY,871399,Spend on Inventory - General,"1,767.23"
Ministry of Defence,Ministry of Defence,07/11/2011,IT and communication services,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,864718,Information technology services,"1,760.00"
Ministry of Defence,Ministry of Defence,14/11/2011,Spend on Inventory - General,Air Command,FORBO FLOORING UK LIMITED,DE5 3NT,867852,Spend on Inventory - General,"1,758.82"
Ministry of Defence,Ministry of Defence,11/11/2011,Preparation of land & buildings for disposal,Defence Infrastructure Organisation ,CARILLIONENTERPRISE LIMITED,B75 7RL,867155,Works in aid of disposal,"1,756.99"
Ministry of Defence,Ministry of Defence,04/11/2011,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,864676,Cost of other material consumed,"1,754.89"
Ministry of Defence,Ministry of Defence,09/11/2011,Fees for professional services,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,865956,Fees for professional services excluding legal fees,"1,739.26"
Ministry of Defence,Ministry of Defence,17/11/2011,Purchase of inventory and services ,Air Command,CANON (UK) LIMITED,RH2 8BF,869427,Cost of other material consumed,"1,737.40"
Ministry of Defence,Ministry of Defence,25/11/2011,Transport hire charges,Central TLB,RYDER DEUTSCHLAND GMBH,,5000066877,Transport other operating lease,"1,733.98"
Ministry of Defence,Ministry of Defence,08/11/2011,Food and clothing,Defence Equipment & Support,ITURRI SA,OX16 3TA,3000006133,Cost of purchasing and repairing clothing,"1,724.80"
Ministry of Defence,Ministry of Defence,25/11/2011,Design services and minor equipment purchases,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,873068,Equipment support non-project costs,"1,724.56"
Ministry of Defence,Ministry of Defence,09/11/2011,"Transportation of personnel, freight and travel expenses",Central TLB,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,866297,Civilian short term detached duty,"1,723.20"
Ministry of Defence,Ministry of Defence,09/11/2011,Purchase of inventory and services ,Defence Infrastructure Organisation ,CANON (UK) LIMITED,RH2 8BF,865908,Cost of other material consumed,"1,722.63"
Ministry of Defence,Ministry of Defence,02/11/2011,Externally delivered education and training,Air Command,UNIVERSITY OF PORTSMOUTH,PO1 2UP,863515,External military training ,"1,720.00"
Ministry of Defence,Ministry of Defence,03/11/2011,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,CV2 2TX,863552,Consumption of medical dental and veterinary inventory,"1,717.57"
Ministry of Defence,Ministry of Defence,17/11/2011,Medical treatment & stores and welfare services,Land Forces,EQUIPMENT HIRE SERVICES LTD,OL9 7AH,869540,Recreational facilities costs in support of social work,"1,716.84"
Ministry of Defence,Ministry of Defence,29/11/2011,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,874608,Fiscal asset under construction - capital in year addition,"1,716.00"
Ministry of Defence,Defence Science and Technology Laboratory,18/11/2011,Publications/Subscriptions,Corporate,BARCLAYCARD,,G - 9000137959 - 00123340,,"1,715.20"
Ministry of Defence,Ministry of Defence,25/11/2011,Food and clothing,Land Forces,ISS MEDICLEAN LIMITED,GU21 5RW,873267,Cost of clothing and textile services received,"1,703.50"
Ministry of Defence,Ministry of Defence,17/11/2011,Purchase of inventory and services ,Land Forces,CANON (UK) LIMITED,RH2 8BF,869427,Cost of other material consumed,"1,703.18"
Ministry of Defence,Ministry of Defence,21/11/2011,Purchase of inventory and services ,Central TLB,AAH PHARMACEUTICALS LTD,CV2 2TX,870709,Consumption of medical dental and veterinary inventory,"1,701.73"
Ministry of Defence,Ministry of Defence,18/11/2011,Transport hire charges,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,870083,Transport other operating lease,"1,698.58"
Ministry of Defence,Ministry of Defence,03/11/2011,Payment of utilities,Defence Infrastructure Organisation ,PACE FUELCARE LIMITED,TW20 9AB,863983,Utilities consumed - heating oil,"1,690.02"
Ministry of Defence,Ministry of Defence,03/11/2011,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,864011,Civilian short term detached duty,"1,677.90"
Ministry of Defence,Ministry of Defence,04/11/2011,Purchase of inventory and services ,Defence Infrastructure Organisation ,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,864247,Cost of other material consumed,"1,674.94"
Ministry of Defence,Ministry of Defence,18/11/2011,Design services and minor equipment purchases,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,870083,Equipment support non-project costs,"1,662.06"
Ministry of Defence,Ministry of Defence,24/11/2011,Official entertainment and hospitality,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Entertainment + hospitality,"1,661.17"
Ministry of Defence,Ministry of Defence,16/11/2011,Food and clothing,Defence Equipment & Support,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,868806,Cost of food services,"1,659.39"
Ministry of Defence,Ministry of Defence,07/11/2011,"Transportation of personnel, freight and travel expenses",Command Joint Operations,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,864832,Freight movement costs,"1,652.61"
Ministry of Defence,Ministry of Defence,03/11/2011,Externally delivered education and training,Air Command,UNIVERSITY OF PORTSMOUTH,PO1 2UP,864144,External military training - training area charges,"1,648.00"
Ministry of Defence,Ministry of Defence,24/11/2011,Payment of utilities,Land Forces,BRITISH GAS TRADING LIMITED,OX4 2JY,872476,Utilities consumed - electricity,"1,646.06"
Ministry of Defence,Ministry of Defence,07/11/2011,Externally delivered education and training,Air Command,COTSWOLD OUTDOOR LTD,SN16 9SH,864816,External military training ,"1,642.44"
Ministry of Defence,Ministry of Defence,14/11/2011,Estate management,Land Forces,AVENANCE PLC,SK11 6ET,867643,Estate + facilities management services - accommodation inventory + service,"1,633.81"
Ministry of Defence,Ministry of Defence,29/11/2011,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,874630,Cost of other material consumed,"1,633.67"
Ministry of Defence,Ministry of Defence,10/11/2011,Medical treatment & stores and welfare services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Medical-non hospital treatment,"1,624.44"
Ministry of Defence,Ministry of Defence,17/11/2011,IT and communication services,Central TLB,COMPUTACENTER (UK) LIMITED,SE1 8HL,869478,Computer equipment costing below the capitalisation threshold,"1,619.73"
Ministry of Defence,Ministry of Defence,22/11/2011,Design services and minor equipment purchases,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,871363,Equipment support non-project costs,"1,615.94"
Ministry of Defence,Ministry of Defence,29/11/2011,Administration,Central TLB,XMA LTD,NG11 7EP,874630,General administration,"1,615.48"
Ministry of Defence,Ministry of Defence,29/11/2011,"Transportation of personnel, freight and travel expenses",Central TLB,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,874232,Freight movement costs,"1,615.13"
Ministry of Defence,Ministry of Defence,18/11/2011,Estate management,Central TLB,SODEXO LTD,M50 0AL,870597,Estate + facilities management services - accommodation inventory + service,"1,600.45"
Ministry of Defence,Ministry of Defence,18/11/2011,Food and clothing,Navy Command,SODEXO LTD,M50 0AL,870597,Cost of food services,"1,596.61"
Ministry of Defence,Ministry of Defence,10/11/2011,IT and communication services,Air Command,XMA LTD,NG11 7EP,867024,Computer equipment costing below the capitalisation threshold,"1,593.85"
Ministry of Defence,Ministry of Defence,07/11/2011,Food and clothing,Navy Command,COTSWOLD OUTDOOR LTD,SN16 9SH,864816,Cost of purchasing and repairing clothing,"1,591.34"
Ministry of Defence,Ministry of Defence,09/11/2011,Spend on Inventory - General,Navy Command,BUNZL UK LIMITED,KT19 8TY,865898,Spend on Inventory - General,"1,587.25"
Ministry of Defence,Ministry of Defence,14/11/2011,Transport hire charges,Land Forces,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,868097,Transport other hire charge,"1,585.33"
Ministry of Defence,Ministry of Defence,18/11/2011,Design services and minor equipment purchases,Land Forces,CAPITA SECURE INFORMATION SYSTEMS LIMITED,SN14 0TW,870141,Equipment support non-project costs,"1,581.80"
Ministry of Defence,Ministry of Defence,24/11/2011,Purchase of inventory and services ,Defence Infrastructure Organisation ,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,872449,Cost of other material consumed,"1,579.92"
Ministry of Defence,Ministry of Defence,23/11/2011,Spend on Inventory - General,Command Joint Operations,BUNZL UK LIMITED,KT19 8TY,871850,Spend on Inventory - General,"1,574.40"
Ministry of Defence,Ministry of Defence,28/11/2011,Payment of utilities,Land Forces,SSE ENERGY SUPPLY LIMITED,PH1 3AQ,874050,Utilities consumed - electricity,"1,570.48"
Ministry of Defence,Ministry of Defence,15/11/2011,Estate management,Air Command,AVENANCE PLC,SK11 6ET,868249,Estate + facilities management services - accommodation inventory + service,"1,568.19"
Ministry of Defence,Ministry of Defence,21/11/2011,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,CV2 2TX,870709,Consumption of medical dental and veterinary inventory,"1,562.88"
Ministry of Defence,Ministry of Defence,17/11/2011,"Transportation of personnel, freight and travel expenses",Central TLB,CARTUS LTD,SN5 8RS,869438,Ministry of Defence police permanent in the public interest transport and long term detached duty,"1,548.57"
Ministry of Defence,Ministry of Defence,09/11/2011,Food and clothing,Air Command,TURNER VIRR & CO. LTD,LS25 2DY,866421,Cost of purchasing and repairing clothing,"1,539.79"
Ministry of Defence,Ministry of Defence,24/11/2011,Food and clothing,Land Forces,ARAMARK LTD,LS16 6QY,872412,Cost of food purchases,"1,533.63"
Ministry of Defence,Ministry of Defence,14/11/2011,Purchase of inventory and services ,Defence Equipment & Support,CORPORATE DOCUMENT SERVICES  LIMITED,LS2 7LY,867749,Cost of other material consumed,"1,533.50"
Ministry of Defence,Ministry of Defence,01/11/2011,IT and communication services,Land Forces,COMPUTACENTER (UK) LIMITED,SE1 8HL,862589,Computer equipment costing below the capitalisation threshold,"1,530.27"
Ministry of Defence,Ministry of Defence,10/11/2011,Purchase of inventory and services ,Command Joint Operations,C F ANDERSON & SON LIMITED,C06 1HD,866567,Consumption of general inventory,"1,529.18"
Ministry of Defence,Ministry of Defence,25/11/2011,Spend on Inventory - General,Land Forces,REXEL UK LTD,EN6 9EB,873435,Spend on Inventory - General,"1,527.89"
Ministry of Defence,Ministry of Defence,15/11/2011,Purchase of inventory and services ,Central TLB,XMA LTD,NG11 7EP,868672,Cost of other material consumed,"1,523.92"
Ministry of Defence,Ministry of Defence,03/11/2011,Food and clothing,Defence Equipment & Support,KASHKET & PARTNERS LIMITED,N15 4QA,863834,Cost of purchasing and repairing clothing,"1,521.16"
Ministry of Defence,Ministry of Defence,17/11/2011,"Administration, claims, compensation and awards",Air Command,CANON (UK) LIMITED,RH2 8BF,869427,Cost of claims/compensation and related expenses against MOD,"1,518.12"
Ministry of Defence,Ministry of Defence,29/11/2011,Fuel for military use,Land Forces,DEFENCE SUPPORT GROUP  (DSG),SP11 8HT,874226,Bulk aviation fuel consumed,"1,517.58"
Ministry of Defence,Ministry of Defence,02/11/2011,Food and clothing,Navy Command,TECHNOGYM U K LIMITED,RG12 8PE,863474,Cost of purchasing and repairing clothing,"1,504.94"
Ministry of Defence,Ministry of Defence,14/11/2011,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,867673,Cost of other material consumed,"1,504.10"
Ministry of Defence,Ministry of Defence,21/11/2011,IT and communication services,Air Command,CANON (UK) LIMITED,RH2 8BF,870815,Computer equipment costing below the capitalisation threshold,"1,502.86"
Ministry of Defence,Ministry of Defence,25/11/2011,Transport hire charges,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,873068,Transport other operating lease,"1,502.36"
Ministry of Defence,Ministry of Defence,15/11/2011,Transport hire charges,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,868258,Transport other operating lease,"1,496.25"
Ministry of Defence,Ministry of Defence,17/11/2011,Spend on Inventory - General,Air Command,FORBO FLOORING UK LIMITED,DE5 3NT,869560,Spend on Inventory - General,"1,492.26"
Ministry of Defence,Ministry of Defence,21/11/2011,Purchase of inventory and services ,Central TLB,CORPORATE DOCUMENT SERVICES  LIMITED,LS2 7LY,870846,Cost of other material consumed,"1,491.63"
Ministry of Defence,Ministry of Defence,10/11/2011,Rental of plant and machinery,Land Forces,CANON (UK) LIMITED,RH2 8BF,866576,Plant + machinery operating lease,"1,483.17"
Ministry of Defence,Ministry of Defence,14/11/2011,Purchase of inventory and services ,Central TLB,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,867673,Cost of other material consumed,"1,480.74"
Ministry of Defence,Ministry of Defence,07/11/2011,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Line + telephone rental including commercial charge for use of radio frequencies,"1,480.57"
