UniqueRef,DATE OF TRANSACTION,MERCHANT CATEGORY,MERCHANT CATEGORY DESC,AMOUNT,SortFunction
MODGPC18332,15-Nov-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"1,010.78",18332
MODGPC18333,14-Nov-11,"Office Stationery, Equipment and Su", STATIONERY STORES,812.28,18333
MODGPC18334,17-Nov-11,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,550,18334
MODGPC18335,17-Nov-11,Training and Educational           , SCHOOLS - DEFAULT,"1,187.18",18335
MODGPC18336,21-Nov-11,"Office Stationery, Equipment and Su", STATIONERY STORES,662.45,18336
MODGPC18337,22-Nov-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,"2,447.00",18337
MODGPC18338,16-Nov-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,828.26,18338
MODGPC18339,22-Nov-11,Books and Periodicals              , BOOK STORES,540.4,18339
MODGPC18340,30-Nov-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"1,421.60",18340
MODGPC18341,15-Nov-11,Building Materials                 , PLUMBING/HEATING EQUIPMENT,"1,516.53",18341
MODGPC18342,22-Nov-11,Print and Advertising              , MISC PUBLISHING & PRINTING,708,18342
MODGPC18343,22-Nov-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,711.94,18343
MODGPC18344,22-Nov-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,835.2,18344
MODGPC18345,23-Nov-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"1,023.79",18345
MODGPC18346,24-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"9,118.97",18346
MODGPC18347,24-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,646.44,18347
MODGPC18348,24-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,892.98,18348
MODGPC18349,24-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,742.19,18349
MODGPC18350,24-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"11,681.08",18350
MODGPC18351,24-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"3,927.42",18351
MODGPC18352,24-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,180.50",18352
MODGPC18353,24-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,766.99,18353
MODGPC18354,24-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"7,943.04",18354
MODGPC18355,24-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,764.3,18355
MODGPC18356,23-Nov-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"1,077.12",18356
MODGPC18357,23-Nov-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"1,077.12",18357
MODGPC18358,23-Nov-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,570.19,18358
MODGPC18359,23-Nov-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,553.92,18359
MODGPC18360,23-Nov-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,974.78,18360
MODGPC18361,24-Nov-11,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,970.8,18361
MODGPC18362,24-Nov-11,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,554.4,18362
MODGPC18363,24-Nov-11,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,637.2,18363
MODGPC18364,24-Nov-11,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,852,18364
MODGPC18365,29-Nov-11,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,594,18365
MODGPC18366,23-Nov-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,877.06,18366
MODGPC18367,23-Nov-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,877.06,18367
MODGPC18368,23-Nov-11,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,532.2,18368
MODGPC18369,17-Nov-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"7,261.60",18369
MODGPC18370,29-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"4,511.64",18370
MODGPC18371,14-Nov-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"1,112.33",18371
MODGPC18372,14-Nov-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,740.88,18372
MODGPC18373,16-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,759.17,18373
MODGPC18374,16-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,584.64,18374
MODGPC18375,17-Nov-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"7,427.51",18375
MODGPC18376,17-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,814.86,18376
MODGPC18377,17-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,657.12,18377
MODGPC18378,17-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,800.09,18378
MODGPC18379,17-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,177.68",18379
MODGPC18380,17-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,177.68",18380
MODGPC18381,17-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,177.68",18381
MODGPC18382,17-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,177.68",18382
MODGPC18383,17-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,841.2,18383
MODGPC18384,17-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,195.20",18384
MODGPC18385,17-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,195.20",18385
MODGPC18386,17-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,195.20",18386
MODGPC18387,17-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,177.68",18387
MODGPC18388,17-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,006.22",18388
MODGPC18389,17-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,006.22",18389
MODGPC18390,17-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,006.22",18390
MODGPC18391,17-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,008.86",18391
MODGPC18392,17-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,100.06",18392
MODGPC18393,17-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,918,18393
MODGPC18394,17-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,862.56,18394
MODGPC18395,17-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,864,18395
MODGPC18396,17-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,820.27,18396
MODGPC18397,17-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,624,18397
MODGPC18398,25-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,035.30",18398
MODGPC18399,25-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,733.2,18399
MODGPC18400,25-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,158.00",18400
MODGPC18401,25-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,050.00",18401
MODGPC18402,25-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,600,18402
MODGPC18403,25-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,189.08",18403
MODGPC18404,25-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,649.43,18404
MODGPC18405,29-Nov-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"1,199.64",18405
MODGPC18406,29-Nov-11,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",775.2,18406
MODGPC18407,29-Nov-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,957.41,18407
MODGPC18408,29-Nov-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,746.4,18408
MODGPC18409,29-Nov-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,599.82,18409
MODGPC18410,16-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,950.33,18410
MODGPC18411,16-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,678.86,18411
MODGPC18412,16-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,470.60",18412
MODGPC18413,16-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,186.25",18413
MODGPC18414,16-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,093.97",18414
MODGPC18415,23-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,959.64,18415
MODGPC18416,23-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,981.79,18416
MODGPC18417,23-Nov-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,545.08,18417
MODGPC18418,23-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,757.92,18418
MODGPC18419,24-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,041.05",18419
MODGPC18420,24-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,489.80",18420
MODGPC18421,24-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,115.16",18421
MODGPC18422,24-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,960.05,18422
MODGPC18423,24-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,940.56,18423
MODGPC18424,24-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,129.13",18424
MODGPC18425,29-Nov-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,518.89,18425
MODGPC18426,15-Nov-11,Print and Advertising              , STENOGRAPHIC SERVICES,"2,420.01",18426
MODGPC18427,15-Nov-11,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,"1,900.00",18427
MODGPC18428,15-Nov-11,Auto Rental                        ,Auto Rental                        ,"1,114.20",18428
MODGPC18429,15-Nov-11,Auto Rental                        ,Auto Rental                        ,"1,122.50",18429
MODGPC18430,15-Nov-11,Auto Rental                        ,Auto Rental                        ,"1,086.25",18430
MODGPC18431,15-Nov-11,Auto Rental                        ,Auto Rental                        ,936,18431
MODGPC18432,15-Nov-11,Auto Rental                        ,Auto Rental                        ,"1,431.00",18432
MODGPC18433,15-Nov-11,Auto Rental                        ,Auto Rental                        ,"1,684.50",18433
MODGPC18434,17-Nov-11,Auto Rental                        ,Auto Rental                        ,922.68,18434
MODGPC18435,17-Nov-11,Auto Rental                        ,Auto Rental                        ,"1,996.56",18435
MODGPC18436,17-Nov-11,Auto Rental                        ,Auto Rental                        ,635.12,18436
MODGPC18437,18-Nov-11,Auto Rental                        ,Auto Rental                        ,644.44,18437
MODGPC18438,18-Nov-11,Auto Rental                        ,Auto Rental                        ,952.73,18438
MODGPC18439,18-Nov-11,Auto Rental                        ,Auto Rental                        ,"1,622.33",18439
MODGPC18440,25-Nov-11,Auto Rental                        ,Auto Rental                        ,800.5,18440
MODGPC18441,25-Nov-11,Auto Rental                        ,Auto Rental                        ,"1,454.60",18441
MODGPC18442,17-Nov-11,Auto Rental                        ,Auto Rental                        ,621.6,18442
MODGPC18443,15-Nov-11,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,650,18443
MODGPC18444,17-Nov-11,Auto Rental                        ,Auto Rental                        ,537.4,18444
MODGPC18445,15-Nov-11,Auto Rental                        ,Auto Rental                        ,710.7,18445
MODGPC18446,15-Nov-11,Freight and Storage                , MOTOR FREIGHT CARRIERS,"1,560.00",18446
MODGPC18447,17-Nov-11,Auto Rental                        ,Auto Rental                        ,"1,933.39",18447
MODGPC18448,25-Nov-11,Auto Rental                        ,Auto Rental                        ,621.6,18448
MODGPC18449,23-Nov-11,Auto Rental                        ,Auto Rental                        ,"1,566.00",18449
MODGPC18450,15-Nov-11,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,"1,372.03",18450
MODGPC18451,17-Nov-11,Auto Rental                        ,Auto Rental                        ,788.64,18451
MODGPC18452,18-Nov-11,Auto Rental                        ,Auto Rental                        ,"1,189.78",18452
MODGPC18453,23-Nov-11,Auto Rental                        ,Auto Rental                        ,600,18453
MODGPC18454,16-Nov-11,Auto Rental                        ,Auto Rental                        ,633.3,18454
MODGPC18455,14-Nov-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"2,990.40",18455
MODGPC18456,21-Nov-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,739.2,18456
MODGPC18457,21-Nov-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"1,050.70",18457
MODGPC18458,28-Nov-11,General Retail and Wholesale       , ELECTRONICS STORES,"2,082.72",18458
MODGPC18459,24-Nov-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"4,802.40",18459
MODGPC18460,24-Nov-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"4,356.00",18460
MODGPC18461,24-Nov-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"2,904.00",18461
MODGPC18462,24-Nov-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"2,778.00",18462
MODGPC18463,28-Nov-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"2,832.60",18463
MODGPC18464,30-Nov-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"1,720.80",18464
MODGPC18465,17-Nov-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"1,439.76",18465
MODGPC18466,17-Nov-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"1,458.30",18466
MODGPC18467,17-Nov-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,540.99,18467
MODGPC18468,17-Nov-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"2,322.00",18468
MODGPC18469,22-Nov-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"3,758.22",18469
MODGPC18470,24-Nov-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"3,083.40",18470
MODGPC18471,16-Nov-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,933.6,18471
MODGPC18472,18-Nov-11,Miscellaneous Industrial/Commercial, TOOL HIRE,556.8,18472
MODGPC18473,18-Nov-11,Miscellaneous Industrial/Commercial, TOOL HIRE,772.2,18473
MODGPC18474,25-Nov-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,651.65,18474
MODGPC18475,22-Nov-11,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,681.6,18475
MODGPC18476,23-Nov-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,585.6,18476
MODGPC18477,29-Nov-11,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,"1,219.10",18477
MODGPC18478,15-Nov-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"1,951.20",18478
MODGPC18479,21-Nov-11,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,"1,393.92",18479
MODGPC18480,22-Nov-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"1,175.58",18480
MODGPC18481,25-Nov-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,786,18481
MODGPC18482,29-Nov-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"2,127.60",18482
MODGPC18483,30-Nov-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"4,194.00",18483
MODGPC18484,18-Nov-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"4,298.24",18484
MODGPC18485,22-Nov-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,584.32,18485
MODGPC18486,23-Nov-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,650,18486
MODGPC18487,14-Nov-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"4,020.00",18487
MODGPC18488,22-Nov-11,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,"4,560.00",18488
MODGPC18489,29-Nov-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,708,18489
MODGPC18490,30-Nov-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"2,010.00",18490
MODGPC18491,15-Nov-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"1,488.00",18491
MODGPC18492,30-Nov-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"1,775.00",18492
MODGPC18493,30-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,980,18493
MODGPC18494,15-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"3,100.00",18494
MODGPC18495,22-Nov-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"2,511.00",18495
MODGPC18496,22-Nov-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,900,18496
MODGPC18497,22-Nov-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,670,18497
MODGPC18498,16-Nov-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"1,039.20",18498
MODGPC18499,16-Nov-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"1,298.92",18499
MODGPC18500,29-Nov-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"3,116.71",18500
MODGPC18501,28-Nov-11,Miscellaneous Industrial/Commercial, FILMS/VIDEO PRODUCTION/DIST,"3,884.40",18501
MODGPC18502,18-Nov-11,General Retail and Wholesale       , SPORTING GOODS STORES,999.97,18502
MODGPC18503,16-Nov-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"1,000.00",18503
MODGPC18504,18-Nov-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"1,000.00",18504
MODGPC18505,24-Nov-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,506.73,18505
MODGPC18506,29-Nov-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,647.2,18506
MODGPC18507,29-Nov-11,General Retail and Wholesale       , VARIETY STORES,565.87,18507
MODGPC18508,17-Nov-11,General Retail and Wholesale       , SPORTING GOODS STORES,907.14,18508
MODGPC18509,25-Nov-11,General Retail and Wholesale       , SPORTING GOODS STORES,858.66,18509
MODGPC18510,18-Nov-11,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,750.3,18510
MODGPC18511,15-Nov-11,Leisure Activities                 , COMMERCIAL/PRO SPORTS,"1,000.00",18511
MODGPC18512,23-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"1,815.00",18512
MODGPC18513,24-Nov-11,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",972,18513
MODGPC18514,28-Nov-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,892.62,18514
MODGPC18515,15-Nov-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,549.6,18515
MODGPC18516,16-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"1,500.00",18516
MODGPC18517,18-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,888,18517
MODGPC18518,21-Nov-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"1,256.00",18518
MODGPC18519,16-Nov-11,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,512.34,18519
MODGPC18520,16-Nov-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,850,18520
MODGPC18521,16-Nov-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"1,191.80",18521
MODGPC18522,18-Nov-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,596.55,18522
MODGPC18523,14-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,900.80",18523
MODGPC18524,14-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,478.40",18524
MODGPC18525,23-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"3,215.70",18525
MODGPC18526,23-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"2,209.02",18526
MODGPC18527,25-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"7,356.53",18527
