Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/27/2012,Taxis Overseas,Business & Skills Group - Skills,"Personal Expense, Name Witheld",10286935,6.56, - Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/27/2012,Hotels Overseas,Business & Skills Group - Skills,"Personal Expense, Name Witheld",10286935,165.53, - Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/27/2012,Other Overseas Travel & Subsistence,Business & Skills Group - Skills,"Personal Expense, Name Witheld",10286935,24.55, - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/27/2012,Taxis,"Strategy, Analysis and Better Regulation - DG & Group Support","Personal Expense, Name Witheld",10286936,40, - Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/27/2012,Taxis Overseas,"Strategy, Analysis and Better Regulation - DG & Group Support","Personal Expense, Name Witheld",10286936,151.21, - Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/27/2012,Hotels Overseas,"Strategy, Analysis and Better Regulation - DG & Group Support","Personal Expense, Name Witheld",10286936,1011.73, - Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/27/2012,Subsistence Payments Overseas,"Strategy, Analysis and Better Regulation - DG & Group Support","Personal Expense, Name Witheld",10286936,154.52, - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/27/2012,Other Overseas Travel & Subsistence,"Strategy, Analysis and Better Regulation - DG & Group Support","Personal Expense, Name Witheld",10286936,131.18, - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/28/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10286937,1300, - Grants - Current - Other,SW1H 0ET,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/28/2012,Taxis Overseas,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10286938,19.1, - Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/28/2012,Subsistence Payments Overseas,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10286938,11.38, - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/28/2012,Other Overseas Travel & Subsistence,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10286938,6.17, - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/28/2012,Rail Fares,"Strategy, Analysis and Better Regulation - Better Regulation Executive (BRE)","Personal Expense, Name Witheld",10286939,401.25, - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/28/2012,Taxis,"Strategy, Analysis and Better Regulation - Better Regulation Executive (BRE)","Personal Expense, Name Witheld",10286939,78, - Taxis,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/28/2012,Mileage Allowances,"Strategy, Analysis and Better Regulation - Better Regulation Executive (BRE)","Personal Expense, Name Witheld",10286939,67.5, - Mileage Allowances,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/28/2012,Other UK Travel & Subsistence,"Strategy, Analysis and Better Regulation - Better Regulation Executive (BRE)","Personal Expense, Name Witheld",10286939,191, - Other UK Travel & Subsistence,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/28/2012,Rail Fares,"Strategy, Analysis and Better Regulation - Better Regulation Executive (BRE)","Personal Expense, Name Witheld",10286940,568.2, - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/28/2012,Taxis,"Strategy, Analysis and Better Regulation - Better Regulation Executive (BRE)","Personal Expense, Name Witheld",10286940,94, - Taxis,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/28/2012,Mileage Allowances,"Strategy, Analysis and Better Regulation - Better Regulation Executive (BRE)","Personal Expense, Name Witheld",10286940,45, - Mileage Allowances,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/28/2012,Other UK Travel & Subsistence,"Strategy, Analysis and Better Regulation - Better Regulation Executive (BRE)","Personal Expense, Name Witheld",10286940,60, - Other UK Travel & Subsistence,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/28/2012,Rail Fares,"Strategy, Analysis and Better Regulation - Better Regulation Executive (BRE)","Personal Expense, Name Witheld",10286941,456.35, - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/28/2012,Taxis,"Strategy, Analysis and Better Regulation - Better Regulation Executive (BRE)","Personal Expense, Name Witheld",10286941,94.2, - Taxis,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/28/2012,Mileage Allowances,"Strategy, Analysis and Better Regulation - Better Regulation Executive (BRE)","Personal Expense, Name Witheld",10286941,45, - Mileage Allowances,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/28/2012,Rail Fares,"Strategy, Analysis and Better Regulation - Better Regulation Executive (BRE)","Personal Expense, Name Witheld",10286942,232.6, - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/28/2012,Taxis,"Strategy, Analysis and Better Regulation - Better Regulation Executive (BRE)","Personal Expense, Name Witheld",10286942,88, - Taxis,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/28/2012,Mileage Allowances,"Strategy, Analysis and Better Regulation - Better Regulation Executive (BRE)","Personal Expense, Name Witheld",10286942,67.5, - Mileage Allowances,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/28/2012,Rail Fares,"Strategy, Analysis and Better Regulation - Better Regulation Executive (BRE)","Personal Expense, Name Witheld",10286943,62.7, - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/28/2012,Rail Fares,"Strategy, Analysis and Better Regulation - Better Regulation Executive (BRE)","Personal Expense, Name Witheld",10286944,77.55, - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/28/2012,Taxis,"Strategy, Analysis and Better Regulation - Better Regulation Executive (BRE)","Personal Expense, Name Witheld",10286944,21, - Taxis,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/28/2012,Rail Fares,"Strategy, Analysis and Better Regulation - Better Regulation Executive (BRE)","Personal Expense, Name Witheld",10286945,474.5, - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/28/2012,Taxis,"Strategy, Analysis and Better Regulation - Better Regulation Executive (BRE)","Personal Expense, Name Witheld",10286945,83, - Taxis,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/28/2012,Mileage Allowances,"Strategy, Analysis and Better Regulation - Better Regulation Executive (BRE)","Personal Expense, Name Witheld",10286945,45, - Mileage Allowances,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/28/2012,Other UK Travel & Subsistence,"Strategy, Analysis and Better Regulation - Better Regulation Executive (BRE)","Personal Expense, Name Witheld",10286945,329, - Other UK Travel & Subsistence,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/28/2012,Staff Transfer/Detached Duty Costs,Market Frameworks - RDA Transition and Closures,"Personal Expense, Name Witheld",10286947,390.97, - Staff Transfer/Detached Duty Costs,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/28/2012,Taxis,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10286951,265.3, - Taxis,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/28/2012,Subsistence Payments,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10286951,4.6, - Subsistence Payments,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/28/2012,Other UK Travel & Subsistence,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10286951,10, - Other UK Travel & Subsistence,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/28/2012,Entertaining UK,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10286951,100, - Entertaining UK,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/28/2012,Hospitality - UK,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10286951,8, - Hospitality - UK,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/28/2012,Research & Development Expenditure (Programme),Government Office for Science - Government Office for Science,"Personal Expense, Name Witheld",10286952,176.35, - Research & Development Expenditure (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/28/2012,Other UK Travel & Subsistence,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10286953,28.8, - Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/28/2012,Rail Fares,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10286954,36, - Rail Fares,SW1H 0ET,EXT,,,Administration
