Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/11/2010,Grant in Aid - Current -Other,"Innovation, Enterprise & Better Regulation Executive - Innovation",THE TECHNOLOGY STRATEGY BOARD,1012229,"7,000,000.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2010,Grant in Aid - Current -Other,"Innovation, Enterprise & Better Regulation Executive - Innovation",THE TECHNOLOGY STRATEGY BOARD,1010424,"10,000,000.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/11/2010,Payments to Treasury Solicitors and Treasury Counsel,"Legal, People & Communications Group - Legal",THE TREASURY SOLICITORS DEPARTMENT,1011646,-708.4
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/11/2010,Payments to Treasury Solicitors and Treasury Counsel,"Legal, People & Communications Group - Legal",THE TREASURY SOLICITORS DEPARTMENT,1011648,725.6
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/11/2010,Payments to Treasury Solicitors and Treasury Counsel,"Legal, People & Communications Group - Legal",THE TREASURY SOLICITORS DEPARTMENT,1011649,964.6
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/11/2010,Payments to Treasury Solicitors and Treasury Counsel,"Legal, People & Communications Group - Legal",THE TREASURY SOLICITORS DEPARTMENT,1011980,"15,524.01"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/11/2010,External Legal Advice and Services,"Legal, People & Communications Group - Legal",THE TREASURY SOLICITORS DEPARTMENT,1011052,"24,999.99"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/11/2010,Payments to Treasury Solicitors and Treasury Counsel,"Legal, People & Communications Group - Legal",THE TREASURY SOLICITORS DEPARTMENT,1011980,"51,671.40"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/11/2010,Grants - Non Statutory - Current - Other,Universities and Skills Group - Higher Education,THE YOUNG FOUNDATION,1011043,"1,235.25"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/11/2010,Grants - Non Statutory - Current - Other,Universities and Skills Group - Higher Education,THE YOUNG FOUNDATION,1011049,"1,697.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/11/2010,Grants - Non Statutory - Current - Other,Universities and Skills Group - Higher Education,THE YOUNG FOUNDATION,1011043,"4,908.37"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/11/2010,Grants - Non Statutory - Current - Other,Universities and Skills Group - Higher Education,THE YOUNG FOUNDATION,1011049,"5,553.88"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/11/2010,Grants - Non Statutory - Current - Other,Universities and Skills Group - Higher Education,THE YOUNG FOUNDATION,1011043,"10,462.25"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/11/2010,Grants - Non Statutory - Current - Other,Universities and Skills Group - Higher Education,THE YOUNG FOUNDATION,1011049,"10,462.25"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,Dilapidations,Finance & Commercial Group - Information and Workplace Strategies,THOMAS JOHNSTONE LTD,1010565,"4,441.73"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2010,Publications,"Legal, People & Communications Group - Legal",THOMSON REUTERS (LEGAL) LTD T/A SWEET AND MAXWELL,1010825,"1,740.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/11/2010,Publications,"Legal, People & Communications Group - Legal",THOMSON REUTERS (LEGAL) LTD T/A SWEET AND MAXWELL,1011156,"7,993.21"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,Storage and Distribution,Finance & Commercial Group - Information and Workplace Strategies,TNT UK LTD,1010543,733.88
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/11/2010,Storage and Distribution,Finance & Commercial Group - Information and Workplace Strategies,TNT UK LTD,1012754,749.49
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/11/2010,Storage and Distribution,Finance & Commercial Group - Information and Workplace Strategies,TNT UK LTD,1012754,"1,135.64"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/11/2010,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal",TOM BROOMFIELD,1011679,995.82
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/11/2010,Grants - Non Statutory - Current - Other,Fair Markets Group Summary - Employment Relations,TRANSPORT SALARIED STAFFS ASSOCIATION,1011505,"7,258.73"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2010,Research & Development Expenditure (Programme),GOVERNMENT OFFICE FOR SCIENCE - GOVERNMENT OFFICE FOR SCIENCE,TRIBAL CONSULTING LTD,1012108,"8,978.60"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2010,Grants - Non Statutory - Current - Other,Universities and Skills Group - USG Admin,TUC,1013090,"2,189,987.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/11/2010,Grant in Aid - Current -Other,Universities and Skills Group - Skills Directorate,UK COMMISSION FOR EMPLOYMENT AND SKILLS (UKCES),1010963,"3,151,000.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/11/2010,Grant in Aid - Current -Other,Universities and Skills Group - Skills Directorate,UK COMMISSION FOR EMPLOYMENT AND SKILLS (UKCES),1010963,"3,603,000.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/11/2010,Recoverable VAT Input,Corporate Payments,UK INTELLECTUAL PROPERTY OFFICE,1011076,"175,149.35"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2010,Grants - Non Statutory - Current - Other,Universities and Skills Group - Skills Directorate,UK SKILLS,1010752,"380,000.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/11/2010,Recoveries Account,Corporate Payments,UK TRADE & INVESTMENT,1011618,"1,000.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/11/2010,Recoverable VAT Input,Corporate Payments,UK TRADE & INVESTMENT,1011072,"416,568.75"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/11/2010,Grant in Aid - Current -Other,Shareholder Executive - Shareholder Executive,UKAEA,1012651,"569,436.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/11/2010,Purchase of  Advertising and Publicity (Programme),"Innovation, Enterprise & Better Regulation Executive - Innovation",UNITED KINGDOM ACCREDITATION SERVICE,1011497,"38,380.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/11/2010,Purchase of Completed Research,"Innovation, Enterprise & Better Regulation Executive - Innovation",UNITED KINGDOM ACCREDITATION SERVICE,1011500,"74,269.87"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/11/2010,Professional Training,Strategic Policy Analysis - Strategic Policy Analysis,UNIVERSITY COLLEGE LONDON,1012379,"7,500.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/11/2010,Research & Development Expenditure (Programme),GOVERNMENT OFFICE FOR SCIENCE - GOVERNMENT OFFICE FOR SCIENCE,UNIVERSITY OF GREENWICH,1012256,500
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/11/2010,Research & Development Expenditure (Programme),GOVERNMENT OFFICE FOR SCIENCE - GOVERNMENT OFFICE FOR SCIENCE,UNIVERSITY OF GREENWICH,1011205,"4,000.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/11/2010,Air Fares  - Overseas (Programme),SCIENCE & RESEARCH GROUP - RESEARCH BASE,UNIVERSITY OF LEUVEN,1012472,725.78
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP - RESEARCH BASE,UNIVERSITY OF LIVERPOOL,1013002,"1,250.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/11/2010,Research & Development Expenditure (Programme),GOVERNMENT OFFICE FOR SCIENCE - GOVERNMENT OFFICE FOR SCIENCE,UNIVERSITY OF NEWCASTLE UPON TYNE,1011973,665.75
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/11/2010,External Training,Fair Markets Group Summary - Fair Markets Director General's Office,University of Northumbria at Newcastle t/a Northumbria University,1011871,"3,050.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/11/2010,Research & Development Expenditure (Programme),GOVERNMENT OFFICE FOR SCIENCE - GOVERNMENT OFFICE FOR SCIENCE,UNIVERSITY OF OXFORD,1012860,500
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP - RESEARCH BASE,UNIVERSITY OF ST ANDREWS,1012253,"276,000.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,External Training,"Innovation, Enterprise & Better Regulation Executive - Better Regulation Executive (BRE)",UNIVERSITY OF WESTMINSTER (TRADING) LTD,1009680,"1,120.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,Other Training Costs,"Innovation, Enterprise & Better Regulation Executive - Better Regulation Executive (BRE)",UNIVERSITY OF WESTMINSTER (TRADING) LTD,1009680,"1,800.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/11/2010,Accommodation Rentals,Finance & Commercial Group - Information and Workplace Strategies,VICTORIA S.A.,1012945,"2,658,437.50"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2010,Stationery,"Legal, People & Communications Group - Legal",VIKING DIRECT LTD,1009696,573.12
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/11/2010,Flexible Computing Service,Finance & Commercial Group - Information and Workplace Strategies,VODAFONE LTD,1011143,509.56
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/11/2010,Flexible Computing Service,Finance & Commercial Group - Information and Workplace Strategies,VODAFONE LTD,1011136,510.4
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,Mobile Phones,Finance & Commercial Group - Information and Workplace Strategies,VODAFONE LTD,1010676,877.9
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/11/2010,Flexible Computing Service,Finance & Commercial Group - Information and Workplace Strategies,VODAFONE LTD,1012897,"1,132.35"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2010,Flexible Computing Service,Finance & Commercial Group - Information and Workplace Strategies,VODAFONE LTD,1012144,"1,681.20"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2010,Flexible Computing Service,Finance & Commercial Group - Information and Workplace Strategies,VODAFONE LTD,1012141,"1,992.86"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2010,Mobile Phones,"Legal, People & Communications Group - Legal",VODAFONE LTD,1010797,"2,711.75"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/11/2010,Flexible Computing Service,Finance & Commercial Group - Information and Workplace Strategies,VODAFONE LTD,1011141,"3,849.77"
