Department Family,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction number,Amount in Sterling
Communities & Local Government,DCLG,25/06/2010,Research,"Local Gov & Reg(LG DEL,AME, RfR2)",CARDIFF UNIVERSITY,5106138966,"5,000.00"
Communities & Local Government,DCLG,25/06/2010,Support services,Communities Group,CENTRAL OFFICE OF INFORMATION,5106138843,"32,270.28"
Communities & Local Government,DCLG,25/06/2010,Accommodation Service Charges,Housing and Planning,SONY COMPUTER ENT EUROPE LTD,5106138918,"3,195.00"
Communities & Local Government,DCLG,25/06/2010,Accommodation Service Charges,Housing and Planning,DENTONS PENSION MANAGEMENT,5106138881,"1,294.00"
Communities & Local Government,DCLG,25/06/2010,Grant in Aid to NDPBs (non budget),Housing and Planning,LEASEHOLD ADVISORY SERVICE,2100192175,"421,329.00"
Communities & Local Government,DCLG,25/06/2010,Steady State Service Provision,Communities Group,G W S LTD,5106138833,"10,919.80"
Communities & Local Government,DCLG,25/06/2010,Management Consultancy,Communities Group,CHIEF FIRE OFFICERS ASSOCIATION,5106138949,"6,046.00"
Communities & Local Government,DCLG,25/06/2010,LA General GLA  Grant Payable,"Local Gov & Reg(LG DEL,AME, RfR2)",GREATER LONDON AUTHORITY,2600061663,"2,005,000.00"
Communities & Local Government,DCLG,28/06/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106138580,697.07
Communities & Local Government,DCLG,28/06/2010,Agency Staff,Regions and Communities,CAPITA RESOURCING LTD,5106138878,890.49
Communities & Local Government,DCLG,28/06/2010,Agency Staff,Finance and Corporate Services,PARITY RESOURCES LTD,5106139040,"8,892.40"
Communities & Local Government,DCLG,28/06/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106138883,"4,822.20"
Communities & Local Government,DCLG,28/06/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106138892,"2,189.03"
Communities & Local Government,DCLG,28/06/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106138920,"9,775.32"
Communities & Local Government,DCLG,28/06/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106138922,"16,964.96"
Communities & Local Government,DCLG,28/06/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106138928,"1,916.72"
Communities & Local Government,DCLG,28/06/2010,Agency Staff,Communities Group,LA INT COMPUTER CONSULTANTS LTD,5106138906,"14,300.82"
Communities & Local Government,DCLG,28/06/2010,Agency Staff,Communities Group,CAPITA RESOURCING LTD,5106138926,"3,425.66"
Communities & Local Government,DCLG,28/06/2010,Agency Staff,"Local Gov & Reg(LG DEL,AME, RfR2)",CAPITA RESOURCING LTD,5106138930,"2,679.00"
Communities & Local Government,DCLG,28/06/2010,Agency Staff,Human Resources,GATENBYSANDERSON LTD,5106138982,"6,256.88"
Communities & Local Government,DCLG,28/06/2010,Agency Staff,Human Resources,CAPITA RESOURCING LTD,5106138887,"5,750.16"
Communities & Local Government,DCLG,28/06/2010,Agency Staff,Human Resources,CAPITA RESOURCING LTD,5106138924,"3,116.10"
Communities & Local Government,DCLG,28/06/2010,Agency Staff,Human Resources,CAPITA RESOURCING LTD,5106138932,"3,895.13"
Communities & Local Government,DCLG,28/06/2010,Catering,Finance and Corporate Services,G E CAPITAL EQUIPMENT FINANCE,5106138128,699.43
Communities & Local Government,DCLG,28/06/2010,Conferences,Housing and Planning,REGUS GROUP,5106139030,736.43
Communities & Local Government,DCLG,28/06/2010,Domestic Services,Finance and Corporate Services,MITIE MANAGED SERVICES (SOUTHERN) L,5106138972,"30,330.33"
Communities & Local Government,DCLG,28/06/2010,"IT - PC, Network & Hardware",Communities Group,DIGIRATI LTD,5106139068,"7,059.85"
Communities & Local Government,DCLG,28/06/2010,Legal Fees,Communities Group,DENTON WILDE SAPTE LLP,5106139070,"19,248.00"
Communities & Local Government,DCLG,28/06/2010,Legal Fees,Communities Group,DENTON WILDE SAPTE LLP,5106139086,"8,485.28"
Communities & Local Government,DCLG,28/06/2010,Fixed Maintenance,Finance and Corporate Services,MITIE MANAGED SERVICES (SOUTHERN) L,5106138972,"54,564.67"
Communities & Local Government,DCLG,28/06/2010,Travel and Subsistence Account,Communities Group,GOVERNMENT CAR & DESPATCH AGENCY,5106138475,585.65
Communities & Local Government,DCLG,28/06/2010,Current Grants to Non Profit Bodies,Communities Group,NOVAS SCARMAN GROUP,2100192208,"30,000.00"
Communities & Local Government,DCLG,28/06/2010,Current Grants to Non Profit Bodies,Communities Group,NOVAS SCARMAN GROUP,2100192209,"27,500.00"
Communities & Local Government,DCLG,28/06/2010,Current Grants to Non Profit Bodies,Communities Group,SCOTSWOOD AREA STRATEGY,2100192213,"20,685.00"
Communities & Local Government,DCLG,28/06/2010,Storage,Finance and Corporate Services,MITIE MANAGED SERVICES (SOUTHERN) L,5106138972,982.76
Communities & Local Government,DCLG,28/06/2010,Publicity,Communities Group,PRESS ASSOCIATION,5106139095,"1,071.14"
Communities & Local Government,DCLG,28/06/2010,Removals and Porterage,Finance and Corporate Services,HARROW GREEN REMOVALS GROUP,5106139084,"4,697.00"
Communities & Local Government,DCLG,28/06/2010,Rent,Finance and Corporate Services,MITIE MANAGED SERVICES (SOUTHERN) L,5106138972,"39,505.12"
Communities & Local Government,DCLG,28/06/2010,Research,Housing and Planning,AECOM LTD,5106139059,"4,649.51"
Communities & Local Government,DCLG,28/06/2010,Security,Finance and Corporate Services,MITIE MANAGED SERVICES (SOUTHERN) L,5106138972,"45,075.59"
Communities & Local Government,DCLG,28/06/2010,Software Licences,Communities Group,S A S SOFTWARE LTD,5106139078,"4,688.25"
Communities & Local Government,DCLG,28/06/2010,Software Licences,Communities Group,S A S SOFTWARE LTD,5106139104,"2,162.00"
Communities & Local Government,DCLG,28/06/2010,Training,Housing and Planning,NATIONAL SCHOOL OF GOVERNMENT,5106138990,"14,681.70"
Communities & Local Government,DCLG,28/06/2010,Waste Disposal and pest control,Finance and Corporate Services,MITIE MANAGED SERVICES (SOUTHERN) L,5106138972,"3,770.81"
Communities & Local Government,DCLG,28/06/2010,Vehicle hire,Housing and Planning,CYCLONE COURIER CO LTD,5106138974,929.39
Communities & Local Government,DCLG,28/06/2010,Vehicle hire,Housing and Planning,PREMIER CARS,5106139026,527.63
Communities & Local Government,DCLG,28/06/2010,Accommodation Service Charges,Finance and Corporate Services,MITIE MANAGED SERVICES (SOUTHERN) L,5106138972,"82,719.37"
Communities & Local Government,DCLG,28/06/2010,Telephone call costs,Finance and Corporate Services,DAMOVO UK LTD,5106139088,"32,058.94"
Communities & Local Government,DCLG,28/06/2010,Grant in Aid to NDPBs (non budget),Housing and Planning,IPC MAIN ACCOUNT,2100192207,"1,500,000.00"
Communities & Local Government,DCLG,28/06/2010,HR Consultancy,Communities Group,NORTH LINCOLNSHIRE DC,5106139100,"12,000.00"
Communities & Local Government,DCLG,28/06/2010,Property/Estates Consultancy,Finance and Corporate Services,TURNER & TOWNSEND,5106139048,"60,318.63"
Communities & Local Government,DCLG,28/06/2010,Property/Estates Consultancy,Communities Group,LOCAL GOVERNMENT YORKSHIRE & HUMBER,5106139102,"20,000.00"
Communities & Local Government,DCLG,28/06/2010,Property/Estates Consultancy,Communities Group,WAKEFIELD MDC,5106139097,"5,000.00"
Communities & Local Government,DCLG,29/06/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106139053,651.44
Communities & Local Government,DCLG,29/06/2010,Agency Staff,Finance and Corporate Services,BADENOCH & CLARK,5106139119,"1,586.25"
Communities & Local Government,DCLG,29/06/2010,Agency Staff,Finance and Corporate Services,VENN GROUP,5106138838,"1,307.78"
Communities & Local Government,DCLG,29/06/2010,Agency Staff,Finance and Corporate Services,VENN GROUP,5106138839,"1,426.45"
Communities & Local Government,DCLG,29/06/2010,Agency Staff,Finance and Corporate Services,VENN GROUP,5106138915,"1,180.88"
Communities & Local Government,DCLG,29/06/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106139092,"3,789.38"
Communities & Local Government,DCLG,29/06/2010,Agency Staff,Finance and Corporate Services,ALLEN LANE FINANCIAL RECRUITMENT,5106139006,"3,648.38"
Communities & Local Government,DCLG,29/06/2010,Conferences,Housing and Planning,ENERGY SAVING TRUST,5106139031,"13,529.62"
Communities & Local Government,DCLG,29/06/2010,Conferences,Communities Group,THE JURYS INN,5106138705,"1,262.34"
Communities & Local Government,DCLG,29/06/2010,Conferences,"Local Gov & Reg(LG DEL,AME, RfR2)",COLOPHON LTD,5106139121,"2,931.11"
Communities & Local Government,DCLG,29/06/2010,"IT - PC, Network & Hardware","Local Gov & Reg(LG DEL,AME, RfR2)",VERIZON UK LTD,5106139206,"9,609.27"
Communities & Local Government,DCLG,29/06/2010,Legal Fees,Communities Group,DENTON WILDE SAPTE LLP,5106139003,888.08
Communities & Local Government,DCLG,29/06/2010,Travel and Subsistence Account,Communities Group,DEVON FIRE AUTHORITY,5106139204,328.26
Communities & Local Government,DCLG,29/06/2010,Travel and Subsistence Account,Communities Group,THE JURYS INN,5106138705,"1,808.51"
Communities & Local Government,DCLG,29/06/2010,Post,Housing and Planning,ROYAL MAIL GROUP PLC,5106139134,500.00
Communities & Local Government,DCLG,29/06/2010,Post,Finance and Corporate Services,NEOPOST LTD,5106139143,"2,000.00"
Communities & Local Government,DCLG,29/06/2010,Printing,Housing and Planning,G W S LTD,5106139198,"1,333.63"
Communities & Local Government,DCLG,29/06/2010,Publishing,Housing and Planning,TUDORSEED LIMITED,5106139128,"1,790.00"
Communities & Local Government,DCLG,29/06/2010,Publishing,Finance and Corporate Services,TUDORSEED LIMITED,5106139125,900.00
Communities & Local Government,DCLG,29/06/2010,Publishing,Communities Group,LIAISON,5106139124,"1,952.04"
Communities & Local Government,DCLG,29/06/2010,Publishing,Communities Group,LIAISON,5106139126,"3,156.55"
Communities & Local Government,DCLG,29/06/2010,Removals and Porterage,Finance and Corporate Services,HARROW GREEN REMOVALS GROUP,5106139113,"19,012.40"
Communities & Local Government,DCLG,29/06/2010,Rent,Regions and Communities,EXPORT CREDITS GUARANTEE DEPT,5106129274,"34,263.00"
Communities & Local Government,DCLG,29/06/2010,Software Licences,Communities Group,COMPUTACENTER (UK) LTD,5106139166,"22,124.59"
Communities & Local Government,DCLG,29/06/2010,Training,Housing and Planning,NATIONAL SCHOOL OF GOVERNMENT,5106138706,995.00
Communities & Local Government,DCLG,29/06/2010,Telephone call costs,Housing and Planning,B T PAYMENT SERVICES LTD,5106139055,704.38
Communities & Local Government,DCLG,29/06/2010,EU Cur Grnt to Priv Sect-Persons & NPISH,Regions and Communities,CIQ AGENCY,7500028085,"-4,342.54"
Communities & Local Government,DCLG,29/06/2010,Services provided by other Govt Orgs,Finance and Corporate Services,DEFENCE VETTING AGENCY,5106136898,"2,633.86"
Communities & Local Government,DCLG,29/06/2010,Services provided by other Govt Orgs,Finance and Corporate Services,DEFENCE VETTING AGENCY,5106136900,"2,570.97"
Communities & Local Government,DCLG,29/06/2010,Services provided by other Govt Orgs,Finance and Corporate Services,DEFENCE VETTING AGENCY,5106139024,"1,117.15"
Communities & Local Government,DCLG,29/06/2010,Steady State Service Provision,Housing and Planning,I B M UK LTD,5106139180,"143,965.70"
Communities & Local Government,DCLG,29/06/2010,Steady State Service Provision,Housing and Planning,I B M UK LTD,5106139182,"172,468.85"
Communities & Local Government,DCLG,29/06/2010,Steady State Service Provision,Housing and Planning,I B M UK LTD,5106139184,"130,983.49"
Communities & Local Government,DCLG,29/06/2010,Steady State Service Provision,Housing and Planning,I B M UK LTD,5106139186,"70,283.80"
Communities & Local Government,DCLG,29/06/2010,Steady State Service Provision,Housing and Planning,I B M UK LTD,5106139188,"69,575.57"
Communities & Local Government,DCLG,29/06/2010,Steady State Service Provision,Housing and Planning,I B M UK LTD,5106139191,"7,042.96"
Communities & Local Government,DCLG,29/06/2010,IT Consultancy,Communities Group,AMQIS CONSORTIUM,5106139090,"12,322.17"
Communities & Local Government,DCLG,29/06/2010,Management Consultancy,Communities Group,CHIEF FIRE OFFICERS ASSOCIATION,5106139178,"8,754.70"
Communities & Local Government,DCLG,29/06/2010,Property/Estates Consultancy,Communities Group,TURNER & TOWNSEND,5106139202,"13,862.00"
Communities & Local Government,DCLG,30/06/2010,Investment Properties,Finance and Corporate Services,DRIVERS JONAS (DELOITTE LLP),5106139478,"-4,500.00"
Communities & Local Government,DCLG,30/06/2010,Investment Properties,Finance and Corporate Services,DRIVERS JONAS (DELOITTE LLP),5106139479,"5,287.50"
Communities & Local Government,DCLG,30/06/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106139268,"1,068.84"
Communities & Local Government,DCLG,30/06/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106139300,890.10
Communities & Local Government,DCLG,30/06/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106139327,697.07
Communities & Local Government,DCLG,30/06/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106139348,961.94
Communities & Local Government,DCLG,30/06/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106139379,678.48
Communities & Local Government,DCLG,30/06/2010,Agency Staff,Finance and Corporate Services,MICHAEL PAGE INTERNATIONAL,5106139269,"2,115.06"
Communities & Local Government,DCLG,30/06/2010,Agency Staff,Finance and Corporate Services,MICHAEL PAGE INTERNATIONAL,5106139321,"2,099.26"
Communities & Local Government,DCLG,30/06/2010,Agency Staff,Finance and Corporate Services,SQUARE ONE RESOURCES LTD,5106138487,"3,110.34"
Communities & Local Government,DCLG,30/06/2010,Agency Staff,Finance and Corporate Services,SQUARE ONE RESOURCES LTD,5106139154,"3,110.34"
Communities & Local Government,DCLG,30/06/2010,Agency Staff,Finance and Corporate Services,REED SPECIALIST RECRUITMENT LTD,5106139261,501.70
Communities & Local Government,DCLG,30/06/2010,Agency Staff,Finance and Corporate Services,REED SPECIALIST RECRUITMENT LTD,5106139264,"2,995.76"
Communities & Local Government,DCLG,30/06/2010,Agency Staff,Communities Group,REED SPECIALIST RECRUITMENT LTD,5106139265,862.97
Communities & Local Government,DCLG,30/06/2010,Agency Staff,Communities Group,REED SPECIALIST RECRUITMENT LTD,5106139323,"1,420.93"
Communities & Local Government,DCLG,30/06/2010,Agency Staff,Communities Group,REED SPECIALIST RECRUITMENT LTD,5106139337,"1,776.17"
Communities & Local Government,DCLG,30/06/2010,Agency Staff,Communities Group,REED SPECIALIST RECRUITMENT LTD,5106139342,713.23
Communities & Local Government,DCLG,30/06/2010,Agency Staff,Communities Group,PARITY RESOURCES,5106139035,"9,405.00"
Communities & Local Government,DCLG,30/06/2010,Conferences,Human Resources,RUBENS AT THE PALACE HOTEL,5106139145,"1,118.60"
Communities & Local Government,DCLG,30/06/2010,"Furniture, Fittings and carpets",Finance and Corporate Services,MITIE MANAGED SERVICES (SOUTHERN) L,5106138709,869.27
Communities & Local Government,DCLG,30/06/2010,Travel and Subsistence Account,Communities Group,DEVON FIRE AUTHORITY,5106139330,"1,298.47"
Communities & Local Government,DCLG,30/06/2010,Travel and Subsistence Account,"Local Gov & Reg(LG DEL,AME, RfR2)",VOICE BUSINESS,5106139387,106.50
Communities & Local Government,DCLG,30/06/2010,Post,Human Resources,KEESING REFERENCE SYSTEMS BV,5106139247,83.13
Communities & Local Government,DCLG,30/06/2010,Publishing,Housing and Planning,TUDORSEED LIMITED,5106139138,"1,971.00"
Communities & Local Government,DCLG,30/06/2010,Publishing,Finance and Corporate Services,GWS LIMITED,5106138742,"2,125.00"
Communities & Local Government,DCLG,30/06/2010,Rates,Housing and Planning,LONDON BOROUGH OF CAMDEN,5106139377,"87,036.00"
Communities & Local Government,DCLG,30/06/2010,Rent,Housing and Planning,SONY COMPUTER ENT EUROPE LTD,5106138872,"9,262.28"
Communities & Local Government,DCLG,30/06/2010,Rent,Finance and Corporate Services,LAND SECURITIES PROPERTIES LTD,5106139352,"2,929.32"
Communities & Local Government,DCLG,30/06/2010,Rent,Finance and Corporate Services,LAND SECURITIES PROPERTIES LTD,5106139353,"6,774.85"
Communities & Local Government,DCLG,30/06/2010,Rent,Finance and Corporate Services,LAND SECURITIES PROPERTIES LTD,5106139355,"21,548.55"
