Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,21/09/2011,"Adminstration, claims, compensation and awards",Air Command,CANON (UK) LIMITED,RH2 8BF,846194,Cost of claims/compensation and related expenses against MOD,1092.51
Ministry of Defence,Ministry of Defence,28/09/2011,Fees for professional services,Central TLB,SERCO LIMITED,RG27 9UY,849301,Fees for professional services excluding legal fees,1086.3
Ministry of Defence,Ministry of Defence,07/09/2011,IT and communication services,Air Command,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,ST1 5UB,841069,Information technology services,1080
Ministry of Defence,Defence Science and Technology Laboratory,16/09/2011,Stationery & Imagery,Corporate,BARCLAYCARD,,G - 9000136094 - 00118774,,1076.63
Ministry of Defence,Defence Science and Technology Laboratory,16/09/2011,Stationery & Imagery,Corporate,BARCLAYCARD,,G - 9000136094 - 00118774,,1076.63
Ministry of Defence,Ministry of Defence,28/09/2011,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Line + telephone rental,1074.38
Ministry of Defence,Ministry of Defence,20/09/2011,Externally delivered education and training,Air Command,EQUIPMENT HIRE SERVICES LTD,OL9 7AH,845838,External military training ,1073.6
Ministry of Defence,Ministry of Defence,08/09/2011,Purchase of inventory and services ,Defence Infrastructure Organisation ,XMA LTD,NG11 7EP,841832,Cost of other material consumed,1073.21
Ministry of Defence,Ministry of Defence,23/09/2011,Design services and minor equipment purchases,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,847403,Equipment support non-project costs,1073.16
Ministry of Defence,Ministry of Defence,26/09/2011,Purchase of buildings and military equipment ,Land Forces,OBERFINANZDIREKTION NIEDERSACHSEN,D 30169,5000062983,Fiscal asset under construction - capital in year addition,1071.87
Ministry of Defence,Ministry of Defence,14/09/2011,Transport hire charges,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,843488,Transport other operating lease,1068.9
Ministry of Defence,Ministry of Defence,26/09/2011,"Transporation of personnel, freight and travel expenses",Central TLB,SODEXO LTD,M50 0AL,848432,Military short term detached duty,1063.7
Ministry of Defence,Ministry of Defence,12/09/2011,Spend on inventory ,Defence Equipment & Support,OLDBURY ENGINEERING CO LIMITED,RH6 9HT,842768,Spend on inventory ,1063.7
Ministry of Defence,Ministry of Defence,26/09/2011,"Transporation of personnel, freight and travel expenses",Defence Infrastructure Organisation ,CARTUS LTD,SN5 8RS,848095,Movement of service personnel,1056.72
Ministry of Defence,Ministry of Defence,27/09/2011,Purchase of inventory and services ,Air Command,C F ANDERSON & SON LIMITED,C06 1HD,848608,Consumption of general inventory,1055.84
Ministry of Defence,Ministry of Defence,06/09/2011,Purchase of inventory and services ,Navy Command,LYRECO UK LTD,TF2 7NB,840013,Cost of other material consumed,1055.66
Ministry of Defence,Ministry of Defence,26/09/2011,Purchase of inventory and services ,Air Command,GOODYEAR DUNLOP TYRES UK LTD,B24 9HY,848184,Cost of other material consumed,1051.8
Ministry of Defence,Ministry of Defence,20/09/2011,Administration,Defence Equipment & Support,XMA LTD,NG11 7EP,846085,General administration,1050.06
Ministry of Defence,Ministry of Defence,16/09/2011,Design services and minor equipment purchases,Air Command,AVIATION PARK GROUP LIMITED,CH4 0GZ,844578,Equipment support non-project costs,1049.25
Ministry of Defence,Ministry of Defence,20/09/2011,Purchase of inventory and services ,Defence Infrastructure Organisation ,XMA LTD,NG11 7EP,846085,Cost of other material consumed,1046.17
Ministry of Defence,Ministry of Defence,16/09/2011,Purchase of inventory and services ,Navy Command,BOC LIMITED,M28 2UT,844610,Consumption of engineering and technical inventory,1045.45
Ministry of Defence,Ministry of Defence,30/09/2011,Estate management,Defence Equipment & Support,REMONDIS GMBH & CO KG,,5000063300,Estate + facilities management services - accommodation inventory + service,1045.39
Ministry of Defence,Ministry of Defence,19/09/2011,Development costs for military equipment,Defence Equipment & Support,QINETIQ LIMITED,PO12 2AG,845564,Intangible fiscal asset  - in year capital addition,1044
Ministry of Defence,Ministry of Defence,07/09/2011,Medical treatment & stores and welfare services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,840918,Medical health services,1039.91
Ministry of Defence,Ministry of Defence,19/09/2011,IT and communication services,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,845226,Computer equipment costing below the capitalisation threshold,1037.74
Ministry of Defence,British Defence Staff -United States,15/09/2011,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,THE DUPONT HOTEL,,284367,Navy permanent posting long term detached duty,1036.79
Ministry of Defence,Ministry of Defence,28/09/2011,Fees for professional services,Land Forces,HAYS SPECIALIST RECRUITMENT LIMITED,SW1W 0NT,849212,Fees for professional services excluding legal fees,1036
Ministry of Defence,Ministry of Defence,02/09/2011,Design services and minor equipment purchases,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,838792,Equipment support non-project costs,1033.39
Ministry of Defence,Ministry of Defence,05/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,839224,Equipment support non-project costs,1027.97
Ministry of Defence,Ministry of Defence,13/09/2011,Rent and rates,Navy Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Rent buildings - non civil estate property and married quarter property,1024.73
Ministry of Defence,Ministry of Defence,27/09/2011,Purchase of inventory and services ,Central TLB,AAH PHARMACEUTICALS LTD,CV2 2TX,848524,Consumption of medical dental and veterinary inventory,1024.06
Ministry of Defence,Ministry of Defence,28/09/2011,IT and communication services,Defence Infrastructure Organisation ,CYPRUS TELECOMMUNICATIONS AUTHORITY,,5000063161,Line + telephone rental,1023.2
Ministry of Defence,Ministry of Defence,21/09/2011,Transport hire charges,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,846143,Transport other operating lease,1023.09
Ministry of Defence,Ministry of Defence,21/09/2011,Rental of plant and machinery,Central TLB,CANON (UK) LIMITED,RH2 8BF,846194,Plant + machinery operating lease,1021.27
Ministry of Defence,Ministry of Defence,29/09/2011,Purchase of inventory and services ,Central TLB,XMA LTD,NG11 7EP,850186,Cost of other material consumed,1019.26
Ministry of Defence,Ministry of Defence,23/09/2011,Purchase of inventory and services ,Central TLB,AAH PHARMACEUTICALS LTD,CV2 2TX,847349,Consumption of medical dental and veterinary inventory,1016.96
Ministry of Defence,Ministry of Defence,28/09/2011,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Army permanent posting long term detached duty,1015.51
Ministry of Defence,Ministry of Defence,15/09/2011,"Transporation of personnel, freight and travel expenses",Navy Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,844125,Freight movement costs,1014.14
Ministry of Defence,Ministry of Defence,01/09/2011,Fees for professional services,Land Forces,HAYS SPECIALIST RECRUITMENT LIMITED,SW1W 0NT,838422,Fees for professional services excluding legal fees,1008
Ministry of Defence,Ministry of Defence,08/09/2011,Purchase of inventory and services ,Central TLB,NHS LOGISTICS AUTHORITY,DE55 4QJ,2E+11,Consumption of medical dental and veterinary inventory,1002.11
Ministry of Defence,Ministry of Defence,28/09/2011,"Transporation of personnel, freight and travel expenses",Air Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,849284,Civilian short term detached duty,999.5
Ministry of Defence,Ministry of Defence,30/09/2011,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,RH1 1RX,850651,Utilities consumed - gas,994.86
Ministry of Defence,Ministry of Defence,19/09/2011,Food and clothing,Defence Infrastructure Organisation ,COTSWOLD OUTDOOR LTD,SN16 9SH,845254,Cost of purchasing and repairing clothing,994.23
Ministry of Defence,Ministry of Defence,22/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,ASPIRE DEFENCE LIMITED,SP9 7QD,846779,Equipment support non-project costs,992.26
Ministry of Defence,Ministry of Defence,14/09/2011,Estate management,Defence Infrastructure Organisation ,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,843578,Works - estate management,984
Ministry of Defence,Ministry of Defence,20/09/2011,Food and clothing,Air Command,SODEXO LTD,M50 0AL,846042,Cost of clothing and textile services received,981.26
Ministry of Defence,Ministry of Defence,08/09/2011,Rental of plant and machinery,Land Forces,CANON (UK) LIMITED,RH2 8BF,841465,Plant + machinery operating lease,978.1
Ministry of Defence,Ministry of Defence,20/09/2011,Medical treatment & stores and welfare services,Air Command,EQUIPMENT HIRE SERVICES LTD,OL9 7AH,845838,Medical inventory and services excluding the inventory system,975.9
Ministry of Defence,Ministry of Defence,16/09/2011,Purchase of inventory and services ,Central TLB,AAH PHARMACEUTICALS LTD,CV2 2TX,844535,Consumption of medical dental and veterinary inventory,974.74
Ministry of Defence,Ministry of Defence,29/09/2011,Official entertainment and hospitality,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Entertainment + hospitality,965.96
Ministry of Defence,Ministry of Defence,07/09/2011,"Transporation of personnel, freight and travel expenses",Air Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,841250,Military short term detached duty,965.7
Ministry of Defence,Ministry of Defence,30/09/2011,Purchase of inventory and services ,Defence Infrastructure Organisation ,OFFICE DEPOT UK LTD,SP10 4JZ,850530,Cost of other material consumed,961.97
Ministry of Defence,Ministry of Defence,20/09/2011,Transport hire charges,Air Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Transport other hire charge,961.86
Ministry of Defence,Defence Science and Technology Laboratory,16/09/2011,Consumable Materials,Infrastructure,BARCLAYCARD,,G - 9000136094 - 00118773,,960.36
Ministry of Defence,Defence Science and Technology Laboratory,16/09/2011,Consumable Materials,Infrastructure,BARCLAYCARD,,G - 9000136094 - 00118773,,960.36
Ministry of Defence,Ministry of Defence,16/09/2011,Purchase of inventory and services ,Land Forces,BOC LIMITED,M28 2UT,844610,Consumption of engineering and technical inventory,956.13
Ministry of Defence,Ministry of Defence,16/09/2011,Estate management,Air Command,ARAMARK LTD,LS16 6QY,844568,Estate + facilities management services - accommodation inventory + service,950.04
Ministry of Defence,Ministry of Defence,19/09/2011,Externally delivered education and training,Central TLB,IBM UNITED KINGDOM LIMITED,PO6 3AE,845364,External training - civilian,950
Ministry of Defence,Ministry of Defence,12/09/2011,Design services and minor equipment purchases,Land Forces,SERCO LIMITED,RG27 9UY,842836,Equipment support non-project costs,949.81
Ministry of Defence,Ministry of Defence,13/09/2011,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,843436,Cost of other material consumed,942.09
Ministry of Defence,Ministry of Defence,12/09/2011,"Adminstration, claims, compensation and awards",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Cost of claims/compensation and related expenses against MOD,941.89
Ministry of Defence,Ministry of Defence,27/09/2011,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,848524,Consumption of medical dental and veterinary inventory,941.76
Ministry of Defence,Ministry of Defence,22/09/2011,Food and clothing,Defence Equipment & Support,NORTHERN DIVER (INTERNATIONAL) LTD,WN6 9AE,847111,Cost of purchasing and repairing clothing,940.7
Ministry of Defence,Ministry of Defence,08/09/2011,"Transporation of personnel, freight and travel expenses",Land Forces,SIGNATURE FLIGHT SUPPORT UK  REGIONS LIMITED,LU2 9NT,841756,Aircraft landing fees,932.09
Ministry of Defence,Ministry of Defence,05/09/2011,Purchase of inventory and services ,Central TLB,GOODYEAR DUNLOP TYRES UK LTD,B24 9HY,839399,Cost of other material consumed,927.39
Ministry of Defence,Ministry of Defence,05/09/2011,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,839176,Consumption of medical dental and veterinary inventory,927.2
Ministry of Defence,Ministry of Defence,19/09/2011,Estate management,Air Command,SODEXO LTD,M50 0AL,845612,Estate + facilities management services - accommodation inventory + service,923.97
Ministry of Defence,Ministry of Defence,01/09/2011,Purchase of inventory and services ,Land Forces,NHS LOGISTICS AUTHORITY,DE55 4QJ,2E+11,Consumption of medical dental and veterinary inventory,921.03
Ministry of Defence,Ministry of Defence,30/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,BROADY FLOW CONTROL LTD,HU3 2DU,850260,Equipment support non-project costs,920.72
Ministry of Defence,Ministry of Defence,15/09/2011,Fees for professional services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,844084,Fees for professional services excluding legal fees,917.86
Ministry of Defence,Ministry of Defence,28/09/2011,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Civilian short term detached duty,914.6
Ministry of Defence,Ministry of Defence,01/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,ROLLS-ROYCE POWER ENGINEERING PLC,DE24 8BJ,838645,Equipment support project costs,911.18
Ministry of Defence,Ministry of Defence,13/09/2011,Purchase of inventory and services ,Defence Infrastructure Organisation ,OFFICE DEPOT UK LTD,SP10 4JZ,843274,Cost of other material consumed,911.16
Ministry of Defence,Ministry of Defence,19/09/2011,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,845135,Consumption of medical dental and veterinary inventory,911.02
Ministry of Defence,Ministry of Defence,12/09/2011,Transport hire charges,Central TLB,RYDER DEUTSCHLAND GMBH,,5000062301,Transport other operating lease,909.97
Ministry of Defence,Ministry of Defence,26/09/2011,Purchase of inventory and services ,Central TLB,XMA LTD,NG11 7EP,848521,Cost of other material consumed,909
Ministry of Defence,Ministry of Defence,09/09/2011,Official entertainment and hospitality,Defence Equipment & Support,MODUS SERVICES LIMITED,SW1A 2HB,842108,Entertainment + hospitality,908.89
Ministry of Defence,Ministry of Defence,28/09/2011,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Civilian short term detached duty,892.86
