Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Ministry of Defence,24/12/2010,Food and clothing,Defence Equipment & Support,SODEXO LTD,737372,3533.21
Ministry of Defence,Ministry of Defence,14/12/2010,Food and clothing,Defence Equipment & Support,SODEXO LTD,732512,1791.11
Ministry of Defence,Ministry of Defence,01/12/2010,Food and clothing,Land Forces,SODEXO LTD,727383,1006.81
Ministry of Defence,Ministry of Defence,21/12/2010,Food and clothing,Central TLB,SODEXO LTD,735732,582.43
Ministry of Defence,Ministry of Defence,16/12/2010,Food and clothing,Land Forces,SODEXO LTD,733810,357.45
Ministry of Defence,Ministry of Defence,21/12/2010,Food and clothing,Air Command,SODEXO LTD,735732,339.21
Ministry of Defence,Ministry of Defence,15/12/2010,Food and clothing,Navy Command,SODEXO LTD,733158,139.37
Ministry of Defence,Ministry of Defence,21/12/2010,Food and clothing,Defence Estates,SODEXO LTD,735732,107.10
Ministry of Defence,Ministry of Defence,17/12/2010,Food and clothing,Navy Command,SODEXO LTD,734515,86.12
Ministry of Defence,Ministry of Defence,10/12/2010,Food and clothing,Defence Equipment & Support,SODEXO LTD,731311,13.22
Ministry of Defence,Ministry of Defence,14/12/2010,Medical treatment & stores and welfare services.,Navy Command,SODEXO LTD,732512,52.80
Ministry of Defence,Ministry of Defence,13/12/2010,Medical treatment & stores and welfare services.,Air Command,SODEXO LTD,731934,15.04
Ministry of Defence,Ministry of Defence,17/12/2010,Official entertainment and hospitality.,Defence Equipment & Support,SODEXO LTD,734515,387.74
Ministry of Defence,Ministry of Defence,20/12/2010,Official entertainment and hospitality.,Air Command,SODEXO LTD,735253,243.58
Ministry of Defence,Ministry of Defence,17/12/2010,Official entertainment and hospitality.,Land Forces,SODEXO LTD,734515,123.28
Ministry of Defence,Ministry of Defence,21/12/2010,Payments on behalf of Defence Support Group,Central TLB,SODEXO LTD,735732,10623.40
Ministry of Defence,Ministry of Defence,01/12/2010,"Transportation of personnel, freight and travel expenses",Navy Command,SODEXO LTD,727383,594.71
Ministry of Defence,Ministry of Defence,17/12/2010,"Transportation of personnel, freight and travel expenses",Navy Command,SODEXO LTD,734515,536.08
Ministry of Defence,Ministry of Defence,13/12/2010,"Transportation of personnel, freight and travel expenses",Land Forces,SODEXO LTD,731934,413.55
Ministry of Defence,Ministry of Defence,22/12/2010,"Transportation of personnel, freight and travel expenses",Navy Command,SODEXO LTD,736328,301.45
Ministry of Defence,Ministry of Defence,17/12/2010,"Transportation of personnel, freight and travel expenses",Land Forces,SODEXO LTD,734515,288.89
Ministry of Defence,Ministry of Defence,16/12/2010,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,SODEXO LTD,733810,235.47
Ministry of Defence,Ministry of Defence,15/12/2010,"Transportation of personnel, freight and travel expenses",Navy Command,SODEXO LTD,733158,197.96
Ministry of Defence,Ministry of Defence,15/12/2010,"Transportation of personnel, freight and travel expenses",Land Forces,SODEXO LTD,733158,92.55
Ministry of Defence,Ministry of Defence,10/12/2010,"Transportation of personnel, freight and travel expenses",Navy Command,SODEXO LTD,731311,29.26
Ministry of Defence,Ministry of Defence,24/12/2010,"Transportation of personnel, freight and travel expenses",Navy Command,SODEXO LTD,737372,19.95
Ministry of Defence,Ministry of Defence,20/12/2010,Externally delivered education and training.,Air Command,SOFTWARE BOX LTD,735256,4648.30
Ministry of Defence,Ministry of Defence,02/12/2010,IT and communication services,Defence Equipment & Support,SOFTWARE BOX LTD,728010,495.85
Ministry of Defence,Ministry of Defence,14/12/2010,Design services and minor equipment purchases,Land Forces,SOLDIER OF FORTUNE LIMITED,732514,38777.54
Ministry of Defence,Ministry of Defence,08/12/2010,Purchase of inventory and services ,Defence Equipment & Support,SOLIDSTRIP,730143,68996.00
Ministry of Defence,Ministry of Defence,13/12/2010,Purchase of inventory and services ,Defence Equipment & Support,SOMERS FORGE LTD,731940,709890.34
Ministry of Defence,Ministry of Defence,01/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,SOMERS TOTALKARE LIMITED,727387,27075.34
Ministry of Defence,Ministry of Defence,15/12/2010,Rent and rates,Defence Estates,SOUTH CAMBRIDGESHIRE DISTRICT COUNCIL,733165,50064.14
Ministry of Defence,Ministry of Defence,15/12/2010,Rent and rates,Defence Estates,SOUTH GLOUCESTERSHIRE COUNCIL,733167,41655.01
Ministry of Defence,Ministry of Defence,15/12/2010,Rent and rates,Defence Estates,SOUTH OXFORDSHIRE DISTRICT  COUNCIL,733171,89752.53
Ministry of Defence,Defence Science and Technology Laboratory,21/12/2010,Sub Contracted Research,Programme Office,SOUTH SIDE THERMAL SCIENCES (STS) LIMITED,V - 9000128662 - 00097558,38460.00
Ministry of Defence,Ministry of Defence,15/12/2010,Rent and rates,Defence Estates,SOUTH SOMERSET DISTRICT COUNCIL,733172,56420.74
Ministry of Defence,Ministry of Defence,08/12/2010,Medical treatment & stores and welfare services.,Air Command,SOUTHAMPTON UNIVERSITY HOSPITALS NHS TRUST,200000010277,75500.66
Ministry of Defence,Ministry of Defence,24/12/2010,Payment of utilities,Land Forces,SOUTHERN ELECTRIC GAS LTD,737377,31627.81
Ministry of Defence,Ministry of Defence,23/12/2010,Purchase of inventory and services ,Defence Equipment & Support,SPA INTERNATIONAL OIL SERVICES LIMITED,736913,5999.32
Ministry of Defence,Ministry of Defence,30/12/2010,Purchase of inventory and services ,Defence Equipment & Support,SPANDEX LTD,737637,144518.89
Ministry of Defence,Ministry of Defence,15/12/2010,Purchase of inventory and services ,Defence Equipment & Support,SPANSET LIMITED,733177,36982.20
Ministry of Defence,United Kingdom Hydrographic Office,08/12/2010,"Computers, peripherals, software",ICT Delivery Business Group,Specialist Computer Centres plc,2000052000,28044.00
Ministry of Defence,United Kingdom Hydrographic Office,15/12/2010,"Computers, peripherals, software",ICT Delivery Business Group,Specialist Computer Centres plc,2000052100,28044.00
Ministry of Defence,Ministry of Defence,23/12/2010,IT and communication services,Central TLB,SPECIALIST COMPUTER CENTRES PLC,736915,39235.67
Ministry of Defence,Ministry of Defence,23/12/2010,IT and communication services,Defence Equipment & Support,SPECIALIST COMPUTER CENTRES PLC,736915,366.88
Ministry of Defence,Ministry of Defence,14/12/2010,IT and communication services,Defence Equipment & Support,SPECIALIST COMPUTER CENTRES PLC,732522,249.64
Ministry of Defence,Ministry of Defence,08/12/2010,IT and communication services,Defence Equipment & Support,SPECIALIST COMPUTER CENTRES PLC,730152,90.19
Ministry of Defence,Ministry of Defence,17/12/2010,IT and communication services,Defence Equipment & Support,SPECIALIST COMPUTER CENTRES PLC,734525,44.32
Ministry of Defence,Ministry of Defence,13/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,SPRAYBAKE LTD,731953,30399.14
Ministry of Defence,Ministry of Defence,24/12/2010,Payment of utilities,Land Forces,SSE ENERGY SUPPLY LIMITED,737382,1370183.33
Ministry of Defence,Ministry of Defence,21/12/2010,Payment of utilities,Land Forces,SSE ENERGY SUPPLY LIMITED,735742,730766.98
Ministry of Defence,Ministry of Defence,24/12/2010,Payment of utilities,Air Command,SSE ENERGY SUPPLY LIMITED,737382,722634.40
Ministry of Defence,Ministry of Defence,23/12/2010,Payment of utilities,Air Command,SSE ENERGY SUPPLY LIMITED,736920,718397.15
Ministry of Defence,Ministry of Defence,01/12/2010,Payment of utilities,Defence Equipment & Support,SSE ENERGY SUPPLY LIMITED,727397,440377.07
Ministry of Defence,Ministry of Defence,24/12/2010,Payment of utilities,Defence Equipment & Support,SSE ENERGY SUPPLY LIMITED,737382,428275.63
Ministry of Defence,Ministry of Defence,21/12/2010,Payment of utilities,Central TLB,SSE ENERGY SUPPLY LIMITED,735742,288377.19
Ministry of Defence,Ministry of Defence,30/12/2010,Payment of utilities,Air Command,SSE ENERGY SUPPLY LIMITED,737640,212495.97
Ministry of Defence,Ministry of Defence,16/12/2010,Payment of utilities,Air Command,SSE ENERGY SUPPLY LIMITED,733821,171972.67
Ministry of Defence,Ministry of Defence,20/12/2010,Payment of utilities,Defence Equipment & Support,SSE ENERGY SUPPLY LIMITED,735269,112896.36
Ministry of Defence,Ministry of Defence,17/12/2010,Payment of utilities,Land Forces,SSE ENERGY SUPPLY LIMITED,734530,112660.32
Ministry of Defence,Ministry of Defence,22/12/2010,Payment of utilities,Air Command,SSE ENERGY SUPPLY LIMITED,736342,111857.02
Ministry of Defence,Ministry of Defence,24/12/2010,Payment of utilities,Defence Estates,SSE ENERGY SUPPLY LIMITED,737382,94444.20
Ministry of Defence,Ministry of Defence,24/12/2010,Payment of utilities,Central TLB,SSE ENERGY SUPPLY LIMITED,737382,87806.65
Ministry of Defence,Ministry of Defence,17/12/2010,Payment of utilities,Defence Equipment & Support,SSE ENERGY SUPPLY LIMITED,734530,74836.63
Ministry of Defence,Ministry of Defence,21/12/2010,Payment of utilities,Defence Estates,SSE ENERGY SUPPLY LIMITED,735742,73090.02
Ministry of Defence,Ministry of Defence,22/12/2010,Payment of utilities,Command Joint Operations,SSE ENERGY SUPPLY LIMITED,736341,58160.61
Ministry of Defence,Ministry of Defence,21/12/2010,Payment of utilities,Navy Command,SSE ENERGY SUPPLY LIMITED,735742,43966.72
Ministry of Defence,Ministry of Defence,22/12/2010,Payment of utilities,Navy Command,SSE ENERGY SUPPLY LIMITED,736342,43888.91
Ministry of Defence,Ministry of Defence,15/12/2010,Payment of utilities,Air Command,SSE ENERGY SUPPLY LIMITED,733180,43778.38
Ministry of Defence,Ministry of Defence,17/12/2010,Payment of utilities,Navy Command,SSE ENERGY SUPPLY LIMITED,734529,35128.31
Ministry of Defence,Ministry of Defence,16/12/2010,Payment of utilities,Land Forces,SSE ENERGY SUPPLY LIMITED,733821,28867.16
Ministry of Defence,Ministry of Defence,08/12/2010,Payment of utilities,Defence Equipment & Support,SSE ENERGY SUPPLY LIMITED,730156,27713.82
Ministry of Defence,Ministry of Defence,10/12/2010,Payment of utilities,Central TLB,SSE ENERGY SUPPLY LIMITED,731320,24572.80
Ministry of Defence,Ministry of Defence,24/12/2010,Payment of utilities,Navy Command,SSE ENERGY SUPPLY LIMITED,737382,22574.69
Ministry of Defence,Ministry of Defence,31/12/2010,Payment of utilities,Defence Equipment & Support,SSE ENERGY SUPPLY LIMITED,737842,22148.62
Ministry of Defence,Ministry of Defence,21/12/2010,Payment of utilities,Defence Equipment & Support,SSE ENERGY SUPPLY LIMITED,735742,15485.69
Ministry of Defence,Ministry of Defence,22/12/2010,Payment of utilities,Central TLB,SSE ENERGY SUPPLY LIMITED,736342,15157.41
Ministry of Defence,Ministry of Defence,31/12/2010,Payment of utilities,Central TLB,SSE ENERGY SUPPLY LIMITED,737842,13130.39
Ministry of Defence,Ministry of Defence,17/12/2010,Payment of utilities,Air Command,SSE ENERGY SUPPLY LIMITED,734530,6063.09
Ministry of Defence,Ministry of Defence,22/12/2010,Payment of utilities,Defence Estates,SSE ENERGY SUPPLY LIMITED,736342,2410.31
Ministry of Defence,Ministry of Defence,17/12/2010,Payment of utilities,Defence Estates,SSE ENERGY SUPPLY LIMITED,734530,1279.93
Ministry of Defence,Ministry of Defence,10/12/2010,Payment of utilities,Air Command,SSE ENERGY SUPPLY LIMITED,731320,529.11
Ministry of Defence,Ministry of Defence,20/12/2010,Payment of utilities,Air Command,SSE ENERGY SUPPLY LIMITED,735269,421.44
Ministry of Defence,Ministry of Defence,08/12/2010,Payment of utilities,Land Forces,SSE ENERGY SUPPLY LIMITED,730156,-615.38
Ministry of Defence,Ministry of Defence,23/12/2010,Payment of utilities,Defence Equipment & Support,SSE ENERGY SUPPLY LIMITED,736920,-81313.97
Ministry of Defence,Ministry of Defence,07/12/2010,Design services and minor equipment purchases,Land Forces,SSI SCHAEFER LTD,729647,1712.13
Ministry of Defence,Ministry of Defence,07/12/2010,Estate management,Land Forces,SSI SCHAEFER LTD,729647,25552.11
Ministry of Defence,Ministry of Defence,30/12/2010,Property leases,Land Forces,SSI SCHAEFER LTD,737641,44115.32
Ministry of Defence,Ministry of Defence,15/12/2010,Rent and rates,Defence Estates,ST EDMUNDSBURY BOROUGH COUNCIL,733182,47594.86
Ministry of Defence,Ministry of Defence,16/12/2010,Medical treatment & stores and welfare services.,Central TLB,ST JOHN & RED CROSS DEFENCE MEDICAL WELFARE SERVICE,733823,190071.08
Ministry of Defence,Ministry of Defence,20/12/2010,Payment of utilities,Land Forces,STADTWERKE BIELEFELD GMBH,5000047671,53437.42
Ministry of Defence,Ministry of Defence,15/12/2010,Payment of utilities,Land Forces,STADTWERKE BIELEFELD GMBH,5000047177,48772.41
Ministry of Defence,Ministry of Defence,17/12/2010,Payment of utilities,Land Forces,STADTWERKE BOEHMETAL GMBH,5000047562,264519.90
Ministry of Defence,Ministry of Defence,17/12/2010,Payment of utilities,Land Forces,STADTWERKE GOCH GMBH,5000047563,25490.79
Ministry of Defence,Ministry of Defence,20/12/2010,Payment of utilities,Land Forces,STADTWERKE GUETERSLOH GMBH,5000047673,450149.94
Ministry of Defence,Ministry of Defence,17/12/2010,Payment of utilities,Land Forces,STADTWERKE GUETERSLOH GMBH,5000047564,79221.81
Ministry of Defence,Ministry of Defence,09/12/2010,Payment of utilities,Land Forces,STADTWERKE HAMELN,5000046834,67179.66
Ministry of Defence,Ministry of Defence,16/12/2010,Payment of utilities,Land Forces,STADTWERKE HERFORD GMBH,5000047258,72911.49
Ministry of Defence,Ministry of Defence,15/12/2010,Payment of utilities,Land Forces,STADTWERKE MUNSTER GMBH,5000047178,272463.56
Ministry of Defence,Ministry of Defence,15/12/2010,Rent and rates,Defence Estates,STAFFORD BOROUGH COUNCIL,733183,26939.41
Ministry of Defence,Defence Science and Technology Laboratory,10/12/2010,Repairs & Maintenance,Operations,STEAD & WILKINS FABRICATIONS LIMITED,V - 9000128304 - 00097077,42595.00
Ministry of Defence,Ministry of Defence,15/12/2010,Fees for professional services,Central TLB,STEELHENGE CONSULTING LIMITED,733186,44583.00
Ministry of Defence,Ministry of Defence,15/12/2010,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,STEPHEN ANDERSON  KEVIN WALKER AND PARTNERS,733188,16111.64
Ministry of Defence,Ministry of Defence,15/12/2010,"Transportation of personnel, freight and travel expenses",Land Forces,STEPHEN ANDERSON  KEVIN WALKER AND PARTNERS,733188,5975.66
Ministry of Defence,Ministry of Defence,15/12/2010,"Transportation of personnel, freight and travel expenses",Air Command,STEPHEN ANDERSON  KEVIN WALKER AND PARTNERS,733188,2175.88
Ministry of Defence,Ministry of Defence,15/12/2010,"Transportation of personnel, freight and travel expenses",Command Joint Operations,STEPHEN ANDERSON  KEVIN WALKER AND PARTNERS,733188,725.00
Ministry of Defence,Met Office,13/12/2010,Accommodation,Chief Financial Officer,Stratus Integrated Services Ltd,301543,508192.52
Ministry of Defence,Met Office,15/12/2010,Accommodation,Chief Financial Officer,Stratus Integrated Services Ltd,301834,103991.68
Ministry of Defence,Ministry of Defence,09/12/2010,General services and support,Defence Equipment & Support,STS DEFENCE LIMITED,730758,22105.31
Ministry of Defence,Ministry of Defence,10/12/2010,Fees for professional services,Land Forces,SUB AQUA DIVING SERVICES LTD,731326,23870.08
Ministry of Defence,Ministry of Defence,15/12/2010,Medical treatment & stores and welfare services.,Navy Command,SUBMARINE FILM LIBRARY WELFARE GRANT,733193,40000.00
