Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Stationery,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10279824,13.19, -Stationery,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Subsistence Payments (Programme),Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10279825,3.88, -Subsistence Payments (Programme),SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Others UK Travel & Subsistence (Programme),Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10279825,98, -Others UK Travel & Subsistence (Programme),SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Rail Fares,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10279826,20, -Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Rail Fares,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10279827,12.3, -Rail Fares,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Mileage Allowances,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10279827,175.5, -Mileage Allowances,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Subsistence Payments,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10279827,13.65, -Subsistence Payments,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Other UK Travel & Subsistence,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10279827,26.03, -Other UK Travel & Subsistence,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Postage,Market Frameworks - Labour Market,"Personal Expense, Name Witheld",10279828,25, -Postage,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Office Supplies,Market Frameworks - Labour Market,"Personal Expense, Name Witheld",10279828,33.29, -Office Supplies,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Professional Subscriptions,Finance & Commercial Group - Finance Group,"Personal Expense, Name Witheld",10279830,230, -Professional Subscriptions,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Taxis,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10279837,5, -Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Rail Fares Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10279837,7.85, -Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Subsistence Payments Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10279837,35.2, -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Other Overseas Travel & Subsistence,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10279837,32.8, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Hospitality - Overseas,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10279838,13, -Hospitality - Overseas,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Rail Fares Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10279847,27.76, -Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Taxis Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10279847,24.06, -Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Hotels Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10279847,499.77, -Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Other Overseas Travel & Subsistence,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10279847,30, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/11/2011,Long Term Detached Duty,Finance & Commercial Group - Commercial Directorate,"Personal Expense, Name Witheld",10279848,100.3, -Long Term Detached Duty,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/11/2011,Rail Fares,Market Frameworks - Business Environment,"Personal Expense, Name Witheld",10279849,16.5, -Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/11/2011,Taxis,Market Frameworks - Business Environment,"Personal Expense, Name Witheld",10279849,30, -Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/11/2011,Rail Fares Overseas,Market Frameworks - Business Environment,"Personal Expense, Name Witheld",10279849,2.01, -Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/11/2011,Subsistence Payments Overseas,Market Frameworks - Business Environment,"Personal Expense, Name Witheld",10279849,2.54, -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/11/2011,Other Overseas Travel & Subsistence,Market Frameworks - Business Environment,"Personal Expense, Name Witheld",10279849,3.95, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/11/2011,Rail Fares,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10279850,18.9, -Rail Fares,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/11/2011,Taxis,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10279850,50, -Taxis,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/11/2011,Mileage Allowances,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10279850,3.2, -Mileage Allowances,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/11/2011,Subsistence Payments,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10279850,74.15, -Subsistence Payments,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/11/2011,Others UK Travel & Subsistence (Programme),Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10279852,38.04, -Others UK Travel & Subsistence (Programme),SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/11/2011,Hospitality - UK,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10279853,45.4, -Hospitality - UK,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/11/2011,Other Staff Welfare Costs,"Legal, People & Communications Group - Legal Services","Personal Expense, Name Witheld",10279854,30, -Other Staff Welfare Costs,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/11/2011,Other Training Costs,Finance & Commercial Group - Finance Group,"Personal Expense, Name Witheld",10279855,30, -Other Training Costs,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/11/2011,Hotels Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10279858,111.07, -Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/11/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10279863,710, -Grants - Current - Other,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/11/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10279864,1000, -Grants - Current - Other,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/11/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10279865,842.79, -Grants - Current - Other,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/11/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10279866,695.08, -Grants - Current - Other,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/11/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10279867,1430, -Grants - Current - Other,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/11/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10279868,1000, -Grants - Current - Other,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/11/2011,Mileage Allowances,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10279886,2.4, -Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/11/2011,Taxis Overseas,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10279886,19.6, -Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/11/2011,Hotels Overseas,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10279886,188.91, -Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/11/2011,Subsistence Payments Overseas,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10279886,9.74, -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
