Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/03/2012,Other Overseas Travel & Subsistence,Market Frameworks-Labour Market,"Personal Expense, Name Witheld",10281833,30.46, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/03/2012,Rail Fares,Knowledge and Innovation Group-Research Base,"Personal Expense, Name Witheld",10281834,29.80, -Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/03/2012,Rail Fares Overseas,Knowledge and Innovation Group-Research Base,"Personal Expense, Name Witheld",10281834,9.10, -Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/03/2012,Taxis Overseas,Knowledge and Innovation Group-Research Base,"Personal Expense, Name Witheld",10281834,29.09, -Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/03/2012,Hotels Overseas,Knowledge and Innovation Group-Research Base,"Personal Expense, Name Witheld",10281834,85.45, -Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/03/2012,Subsistence Payments Overseas,Knowledge and Innovation Group-Research Base,"Personal Expense, Name Witheld",10281834,50.20, -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/03/2012,Other Overseas Travel & Subsistence,Knowledge and Innovation Group-Research Base,"Personal Expense, Name Witheld",10281834,29.90, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,"Personal Expense, Name Witheld",10281835,922.60, -Grants - Current - Other,SW1H 0ET,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/03/2012,Rail Fares Overseas,Knowledge and Innovation Group-Innovation,"Personal Expense, Name Witheld",10281836,1.68, -Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/03/2012,Taxis Overseas,Knowledge and Innovation Group-Innovation,"Personal Expense, Name Witheld",10281836,15.97, -Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/03/2012,Subsistence Payments Overseas,Knowledge and Innovation Group-Innovation,"Personal Expense, Name Witheld",10281836,10.40, -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/03/2012,Subsistence Payments Overseas,Business & Skills Group-Advanced Manufacturing Services,"Personal Expense, Name Witheld",10281837,12.56, -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/03/2012,Rail Fares,Knowledge and Innovation Group-Research Base,"Personal Expense, Name Witheld",10281838,18.40, -Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/03/2012,Mileage Allowances,Knowledge and Innovation Group-Research Base,"Personal Expense, Name Witheld",10281838,3.60, -Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/03/2012,Rail Fares Overseas,Knowledge and Innovation Group-Research Base,"Personal Expense, Name Witheld",10281838,5.20, -Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/03/2012,Air Fares Overseas,Knowledge and Innovation Group-Research Base,"Personal Expense, Name Witheld",10281838,129.45, -Air Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/03/2012,Taxis Overseas,Knowledge and Innovation Group-Research Base,"Personal Expense, Name Witheld",10281838,54.25, -Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/03/2012,Hotels Overseas,Knowledge and Innovation Group-Research Base,"Personal Expense, Name Witheld",10281838,81.73, -Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/03/2012,Subsistence Payments Overseas,Knowledge and Innovation Group-Research Base,"Personal Expense, Name Witheld",10281838,6.69, -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/03/2012,Other Overseas Travel & Subsistence,Knowledge and Innovation Group-Research Base,"Personal Expense, Name Witheld",10281838,17.72, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,"Personal Expense, Name Witheld",10281843,20.17, -Grants - Current - Other,SW1H 0ET,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/03/2012,Rail Fares,Business & Skills Group-Advanced Manufacturing Services,"Personal Expense, Name Witheld",10281845,9.90, -Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/03/2012,Rail Fares,Market Frameworks-Labour Market,"Personal Expense, Name Witheld",10281846,392.00, -Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/03/2012,Rail Fares,Market Frameworks-Labour Market,"Personal Expense, Name Witheld",10281847,163.00, -Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/03/2012,Professional Subscriptions,Business & Skills Group-BIS Local,"Personal Expense, Name Witheld",10281848,290.00, -Professional Subscriptions,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,"Personal Expense, Name Witheld",10281849,1422.84, -Grants - Current - Other,SW1H 0ET,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,"Personal Expense, Name Witheld",10281850,710.00, -Grants - Current - Other,SW1H 0ET,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,"Personal Expense, Name Witheld",10281851,137.98, -Grants - Current - Other,SW1H 0ET,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,"Personal Expense, Name Witheld",10281852,123.51, -Grants - Current - Other,SW1H 0ET,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/03/2012,Subsistence Payments Overseas,Market Frameworks-Europe Trade & International Directorate,"Personal Expense, Name Witheld",10281853,28.42, -Subsistence Payments Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/03/2012,Other Overseas Travel & Subsistence,Market Frameworks-Europe Trade & International Directorate,"Personal Expense, Name Witheld",10281853,12.96, -Other Overseas Travel & Subsistence,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/03/2012,Rail Fares,Market Frameworks-Business Environment,"Personal Expense, Name Witheld",10281854,5.66, -Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/03/2012,Taxis,Market Frameworks-Business Environment,"Personal Expense, Name Witheld",10281854,16.66, -Taxis,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/03/2012,Hotels Overseas,Market Frameworks-Business Environment,"Personal Expense, Name Witheld",10281854,139.97, -Hotels Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/03/2012,Other Overseas Travel & Subsistence,Market Frameworks-Business Environment,"Personal Expense, Name Witheld",10281854,27.79, -Other Overseas Travel & Subsistence,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/03/2012,Professional Subscriptions,Business & Skills Group-RDA Transition and Closures,"Personal Expense, Name Witheld",10281858,122.00, -Professional Subscriptions,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/03/2012,Rail Fares,Business & Skills Group-RDA Transition and Closures,"Personal Expense, Name Witheld",10281859,8.00, -Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/03/2012,Mileage Allowances,Business & Skills Group-RDA Transition and Closures,"Personal Expense, Name Witheld",10281859,100.35, -Mileage Allowances,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/03/2012,Subsistence Payments,Business & Skills Group-RDA Transition and Closures,"Personal Expense, Name Witheld",10281859,8.53, -Subsistence Payments,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/03/2012,Rail Fares,Business & Skills Group-RDA Transition and Closures,"Personal Expense, Name Witheld",10281860,49.30, -Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/03/2012,Other UK Travel & Subsistence,Business & Skills Group-RDA Transition and Closures,"Personal Expense, Name Witheld",10281860,11.00, -Other UK Travel & Subsistence,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/03/2012,Subsistence Payments Overseas,Knowledge and Innovation Group-Innovation,"Personal Expense, Name Witheld",10281861,16.36, -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/03/2012,Other Overseas Travel & Subsistence,Knowledge and Innovation Group-Innovation,"Personal Expense, Name Witheld",10281861,10.00, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/03/2012,Rail Fares,Business & Skills Group-RDA Transition and Closures,"Personal Expense, Name Witheld",10281862,49.30, -Rail Fares,SW1H 0ET,EXT,,,Administration
