Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of buildings and military equipment ,Defence Equipment & Support,FRAZER-NASH CONSULTANCY LIMITED,760852,10460.00
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of inventory and services ,Defence Equipment & Support,HARRISON FIELD LIMITED,760870,118952.10
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of inventory and services ,Defence Equipment & Support,HOBSON INDUSTRIES LIMITED,760877,30744.41
Ministry of Defence,Ministry of Defence,25/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,HOLYHEAD MARINE SERVICES LIMITED,760878,68276.03
Ministry of Defence,Ministry of Defence,25/02/2011,Medical treatment & stores and welfare services.,Land Forces,HONEYBEERECRUITMENT.COM LTD,760880,10535.75
Ministry of Defence,Ministry of Defence,25/02/2011,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,760881,1105.50
Ministry of Defence,Ministry of Defence,25/02/2011,Medical treatment & stores and welfare services.,Land Forces,HONEYBEERECRUITMENT.COM LTD,760881,1228.00
Ministry of Defence,Ministry of Defence,25/02/2011,Food and clothing,Defence Equipment & Support,ISS MEDICLEAN LIMITED,760898,183074.10
Ministry of Defence,Ministry of Defence,25/02/2011,Building maintenance and accommodation stores,Land Forces,JOSEPH GLEAVE & SON LTD,760907,122.40
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of inventory and services ,Air Command,JOSEPH GLEAVE & SON LTD,760907,1840.59
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of inventory and services ,Command Joint Operations,JOSEPH GLEAVE & SON LTD,760907,2558.76
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of inventory and services ,Defence Equipment & Support,JOSEPH GLEAVE & SON LTD,760907,69850.67
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of inventory and services ,Land Forces,JOSEPH GLEAVE & SON LTD,760907,3107.48
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of inventory and services ,Navy Command,JOSEPH GLEAVE & SON LTD,760907,4242.89
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of inventory and services ,Defence Equipment & Support,L WHITAKER & SONS (1983) LIMITED,760913,8379.72
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of inventory and services ,Land Forces,L WHITAKER & SONS (1983) LIMITED,760913,3254.16
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of inventory and services ,Navy Command,L WHITAKER & SONS (1983) LIMITED,760913,244.08
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of inventory and services ,Defence Equipment & Support,LAERDAL MEDICAL LTD,760916,35921.13
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of inventory and services ,Land Forces,LAERDAL MEDICAL LTD,760916,302.71
Ministry of Defence,Ministry of Defence,25/02/2011,Estate management,Defence Estates,LANDMARC SUPPORT SERVICES LIMITED,760917,1060771.40
Ministry of Defence,Ministry of Defence,25/02/2011,Development costs for military equipment.,Defence Equipment & Support,MBDA UK LIMITED,760949,173742.55
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of inventory and services ,Land Forces,MORADA HOME LTD,760964,31753.80
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of buildings and military equipment ,Air Command,MOUCHEL MANAGEMENT CONSULTING LTD,760969,5040.00
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of buildings and military equipment ,Defence Estates,MOUCHEL MANAGEMENT CONSULTING LTD,760969,31465.00
Ministry of Defence,Ministry of Defence,25/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,OFFSHORE SYSTEMS LTD,761018,58820.00
Ministry of Defence,Ministry of Defence,25/02/2011,Development costs for military equipment.,Defence Equipment & Support,ORACLE CORPORATION U K LTD,761024,40543.18
Ministry of Defence,Ministry of Defence,25/02/2011,IT and communication services,Defence Equipment & Support,ORACLE CORPORATION U K LTD,761024,2498.16
Ministry of Defence,Ministry of Defence,25/02/2011,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,PLANT SPEED LIMITED,761049,12759.50
Ministry of Defence,Ministry of Defence,25/02/2011,"Transporation of personnel, freight and travel expenses",Land Forces,PLANT SPEED LIMITED,761049,3891.63
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of inventory and services ,Defence Equipment & Support,PROMETHEUS MEDICAL LTD,761062,136491.60
Ministry of Defence,Ministry of Defence,25/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,S.COM GROUP LTD,761099,14491.14
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of inventory and services ,Defence Equipment & Support,SCA PACKAGING LIMITED,761104,98192.28
Ministry of Defence,Ministry of Defence,25/02/2011,Design services and minor equipment purchases,Air Command,SERCO LIMITED,761117,3975.34
Ministry of Defence,Ministry of Defence,25/02/2011,Estate management,Air Command,SERCO LIMITED,761117,100328.52
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of inventory and services ,Defence Equipment & Support,SEYNTEX NV,761122,85474.20
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of inventory and services ,Defence Equipment & Support,SFS FIRE SERVICES LIMITED,761123,36858.67
Ministry of Defence,Ministry of Defence,25/02/2011,Payment of utilities,Air Command,SSE ENERGY SUPPLY LIMITED,761146,25529.78
Ministry of Defence,Ministry of Defence,25/02/2011,Payment of utilities,Defence Equipment & Support,SSE ENERGY SUPPLY LIMITED,761146,350892.57
Ministry of Defence,Ministry of Defence,25/02/2011,Payment of utilities,Defence Estates,SSE ENERGY SUPPLY LIMITED,761146,39188.18
Ministry of Defence,Ministry of Defence,25/02/2011,Payment of utilities,Land Forces,SSE ENERGY SUPPLY LIMITED,761146,421172.57
Ministry of Defence,Ministry of Defence,25/02/2011,Payment of utilities,Navy Command,SSE ENERGY SUPPLY LIMITED,761146,67395.26
Ministry of Defence,Ministry of Defence,25/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,STELLA-META  LIMITED,761152,20141.22
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of inventory and services ,Defence Equipment & Support,TECHNOGYM U K LIMITED,761173,200779.30
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of inventory and services ,Defence Equipment & Support,THALES AVIONICS LIMITED,761177,17060.74
Ministry of Defence,Ministry of Defence,25/02/2011,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,THE MAERSK COMPANY LTD,761195,698450.00
Ministry of Defence,Ministry of Defence,25/02/2011,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,761204,285936.70
Ministry of Defence,Ministry of Defence,25/02/2011,Payment of utilities,Central TLB,TOTAL GAS & POWER LIMITED,761204,91744.62
Ministry of Defence,Ministry of Defence,25/02/2011,Payment of utilities,Defence Equipment & Support,TOTAL GAS & POWER LIMITED,761204,89485.57
Ministry of Defence,Ministry of Defence,25/02/2011,Payment of utilities,Defence Estates,TOTAL GAS & POWER LIMITED,761204,104407.25
Ministry of Defence,Ministry of Defence,25/02/2011,Payment of utilities,Land Forces,TOTAL GAS & POWER LIMITED,761204,1601734.63
Ministry of Defence,Ministry of Defence,25/02/2011,Payment of utilities,Navy Command,TOTAL GAS & POWER LIMITED,761204,30557.26
Ministry of Defence,Ministry of Defence,25/02/2011,Payments on behalf of Defence Support Group,Central TLB,TOTAL GAS & POWER LIMITED,761204,10607.50
Ministry of Defence,Ministry of Defence,25/02/2011,Estate management,Defence Estates,TURNER ESTATE SOLUTIONS LIMITED,761210,327915.28
Ministry of Defence,Ministry of Defence,25/02/2011,Preparation of land & buildings for disposal,Defence Estates,TURNER ESTATE SOLUTIONS LIMITED,761210,153626.46
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of buildings and military equipment ,Defence Estates,TURNER ESTATE SOLUTIONS LIMITED,761210,88483.00
Ministry of Defence,Ministry of Defence,25/02/2011,Estate management,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,761211,138908.13
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of buildings and military equipment ,Air Command,TURNER FACILITIES MANAGEMENT LTD,761211,301341.60
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of buildings and military equipment ,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,761211,15138.61
Ministry of Defence,Ministry of Defence,25/02/2011,Food and clothing,Air Command,TURNER VIRR & CO. LTD,761212,8576.48
Ministry of Defence,Ministry of Defence,25/02/2011,Food and clothing,Command Joint Operations,TURNER VIRR & CO. LTD,761212,111.63
Ministry of Defence,Ministry of Defence,25/02/2011,Food and clothing,Land Forces,TURNER VIRR & CO. LTD,761212,1044.59
Ministry of Defence,Ministry of Defence,25/02/2011,Food and clothing,Navy Command,TURNER VIRR & CO. LTD,761212,26543.98
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of inventory and services ,Defence Equipment & Support,ULTRA ELECTRONICS LIMITED,761219,113934.00
Ministry of Defence,Ministry of Defence,25/02/2011,Fees for professional services,Land Forces,WILLIS LIMITED,761247,3560.00
Ministry of Defence,Ministry of Defence,25/02/2011,Research and development,Defence Equipment & Support,WILLIS LIMITED,761247,1200.00
Ministry of Defence,Ministry of Defence,25/02/2011,Food and clothing,Defence Equipment & Support,OMAN AIR,2000010920,35186.24
Ministry of Defence,Ministry of Defence,25/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,FREQUENTIS AG,3000005206,41503.79
Ministry of Defence,Ministry of Defence,25/02/2011,Food and clothing,Air Command,ITURRI SA,3000005207,2422.53
Ministry of Defence,Ministry of Defence,25/02/2011,Food and clothing,Command Joint Operations,ITURRI SA,3000005207,397.92
Ministry of Defence,Ministry of Defence,25/02/2011,Food and clothing,Defence Equipment & Support,ITURRI SA,3000005207,240911.42
Ministry of Defence,Ministry of Defence,25/02/2011,Food and clothing,Defence Estates,ITURRI SA,3000005207,73.12
Ministry of Defence,Ministry of Defence,25/02/2011,Food and clothing,Land Forces,ITURRI SA,3000005207,1247.84
Ministry of Defence,Ministry of Defence,25/02/2011,Food and clothing,Navy Command,ITURRI SA,3000005207,66.00
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of inventory and services ,Defence Equipment & Support,ITURRI SA,3000005207,471243.24
Ministry of Defence,Ministry of Defence,25/02/2011,Estate management,Land Forces,GEM MBH,5000051222,217948.74
Ministry of Defence,Ministry of Defence,25/02/2011,Estate management,Defence Estates,INTERSERVE (DEFENCE) LTD,5000051226,841764.41
Ministry of Defence,Ministry of Defence,25/02/2011,Estate management,Land Forces,KARL CREISCHER BEZIRKSCHORNSTEINFEGERMEISTER,5000051230,25782.12
Ministry of Defence,Ministry of Defence,25/02/2011,Payment of utilities,Land Forces,MABANAFT DEUTSCHLAND GMBH,5000051234,70665.62
Ministry of Defence,Ministry of Defence,25/02/2011,Payment of utilities,Land Forces,NEW ENERGIE GMBH,5000051243,130016.65
Ministry of Defence,Ministry of Defence,25/02/2011,Payment of utilities,Land Forces,NVV AG,5000051245,257736.78
Ministry of Defence,Ministry of Defence,25/02/2011,Estate management,Defence Estates,OBERFINANZDIREKTION NIEDERSACHSEN,5000051246,25846.22
Ministry of Defence,Ministry of Defence,25/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,CESG,200000010860,288.66
Ministry of Defence,Ministry of Defence,25/02/2011,Research and development,Defence Equipment & Support,CESG,200000010860,339.19
Ministry of Defence,Ministry of Defence,25/02/2011,Externally delivered education and training.,Land Forces,DRIVING STANDARDS AGENCY,200000010861,150000.00
Ministry of Defence,Met Office,25/02/2011,Accommodation,Chief Financial Officer,Nerc,304494,38228.67
Ministry of Defence,Met Office,25/02/2011,Equipment,Operations,Swale Oceanographic,304323,241371.02
Ministry of Defence,Defence Science and Technology Laboratory,25/02/2011,Consumable Materials,Operations,TULWAY ENGINEERING LIMITED,V - 9000130308 - 00101722,28670.00
Ministry of Defence,Defence Science and Technology Laboratory,25/02/2011,Consumable Materials,Infrastructure,SERCO LIMITED,V - 9000130313 - 00101710,74961.46
Ministry of Defence,Defence Science and Technology Laboratory,25/02/2011,Contracted out Office Services,Corporate,ICS COMPUTING LIMITED,V - 9000130261 - 00099756,22083.33
Ministry of Defence,Defence Science and Technology Laboratory,25/02/2011,Energy & Utility,Infrastructure,TOTAL GAS & POWER,V - 9000130300 - 00101758,122270.44
Ministry of Defence,Defence Science and Technology Laboratory,25/02/2011,Energy & Utility,Infrastructure,SCOTTISH HYDRO ELECTRIC GAS LIMITED,V - 9000130311 - 00102296,175328.01
Ministry of Defence,Defence Support Group,25/02/2011,Gas,Business Stream 2,TOTAL GAS AND POWER,000000459952,23406.50
Ministry of Defence,Defence Science and Technology Laboratory,25/02/2011,Other Services & Office costs,Corporate,ICS COMPUTING LIMITED,V - 9000130261 - 00099756,141.57
Ministry of Defence,Defence Science and Technology Laboratory,25/02/2011,Other Services & Office costs,Programme Office,2D3,V - 9000130326 - 00102268,55759.00
Ministry of Defence,Defence Science and Technology Laboratory,25/02/2011,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000130313 - 00102050,25834.53
Ministry of Defence,Defence Science and Technology Laboratory,25/02/2011,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000130313 - 00102079,30608.81
Ministry of Defence,Defence Science and Technology Laboratory,25/02/2011,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000130313 - 00102082,21238.82
Ministry of Defence,Defence Science and Technology Laboratory,25/02/2011,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000130313 - 00102215,31613.16
Ministry of Defence,Defence Science and Technology Laboratory,25/02/2011,Sub Contracted Research,Programme Office,MBDA UK LIMITED,V - 9000130178 - 00100706,100000.00
Ministry of Defence,Defence Science and Technology Laboratory,25/02/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000130312 - 00099811,96000.00
Ministry of Defence,Defence Science and Technology Laboratory,25/02/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000130312 - 00099849,35000.00
Ministry of Defence,Defence Science and Technology Laboratory,25/02/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000130312 - 00101147,41706.00
Ministry of Defence,Defence Science and Technology Laboratory,25/02/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000130312 - 00101148,422100.00
Ministry of Defence,Defence Science and Technology Laboratory,25/02/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000130312 - 00101448,67000.00
Ministry of Defence,Defence Science and Technology Laboratory,25/02/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000130312 - 00101466,40000.00
Ministry of Defence,Defence Science and Technology Laboratory,25/02/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000130312 - 00101517,44000.00
Ministry of Defence,Defence Science and Technology Laboratory,25/02/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000130312 - 00101525,353361.00
Ministry of Defence,Defence Science and Technology Laboratory,25/02/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000130312 - 00101558,77900.00
Ministry of Defence,Defence Science and Technology Laboratory,25/02/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000130312 - 00102221,71868.00
