Department Family,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Voluntary & Community Sector,SME Class,Sole Trader,Transaction number,Narrative,Postal Code,Amount in Sterling,Grant?
Communities & Local Government,DCLG,22/09/2011,National Non Domestic Rates (NNDR) Payments,Localism,WALTHAM FOREST LB,,,,5000173947,Grant Payable by Exchequer,E17 4JA,"4,569,246.00",Yes
Communities & Local Government,DCLG,22/09/2011,National Non Domestic Rates (NNDR) Payments,Localism,WANDSWORTH LB,,,,5000173949,Grant Payable by Exchequer,SW18 2PU,"5,539,858.00",Yes
Communities & Local Government,DCLG,22/09/2011,National Non Domestic Rates (NNDR) Payments,Localism,WARWICKSHIRE COUNTY CNCL,,,,5000173961,Grant Payable by Exchequer,CV34 4RH,"3,894,207.00",Yes
Communities & Local Government,DCLG,22/09/2011,National Non Domestic Rates (NNDR) Payments,Localism,WARWICKSHIRE POLICE AUTHORITY,,,,5000173963,Grant Payable by Exchequer,CV35 7QB,"729,321.00",Yes
Communities & Local Government,DCLG,22/09/2011,National Non Domestic Rates (NNDR) Payments,Localism,WEST MERCIA POLICE AUTH,,,,5000174009,Grant Payable by Exchequer,WR5 2NP,"1,888,971.00",Yes
Communities & Local Government,DCLG,22/09/2011,National Non Domestic Rates (NNDR) Payments,Localism,WEST MIDLANDS FIRE & CIVIL DEFENCE,,,,5000174011,Grant Payable by Exchequer,B4 7DE,"2,653,680.00",Yes
Communities & Local Government,DCLG,22/09/2011,National Non Domestic Rates (NNDR) Payments,Localism,WEST MIDLANDS POLICE AUTH,,,,5000174013,Grant Payable by Exchequer,B4 6NQ,"8,160,238.00",Yes
Communities & Local Government,DCLG,22/09/2011,National Non Domestic Rates (NNDR) Payments,Localism,WEST SUSSEX CC,,,,5000174024,Grant Payable by Exchequer,PO19 1RG,"4,391,896.00",Yes
Communities & Local Government,DCLG,22/09/2011,National Non Domestic Rates (NNDR) Payments,Localism,W YORKSHIRE FIRE & RESCUE AUTH,,,,5000174026,Grant Payable by Exchequer,BD11 2DY,"1,894,567.00",Yes
Communities & Local Government,DCLG,22/09/2011,National Non Domestic Rates (NNDR) Payments,Localism,WEST YORKSHIRE POLICE AUTHORITY,,,,5000174028,Grant Payable by Exchequer,WF1 3QP,"5,474,645.00",Yes
Communities & Local Government,DCLG,22/09/2011,National Non Domestic Rates (NNDR) Payments,Localism,WIGAN MBC,,,,5000174038,Grant Payable by Exchequer,WN1 1YD,"4,898,893.00",Yes
Communities & Local Government,DCLG,22/09/2011,National Non Domestic Rates (NNDR) Payments,Localism,WILTSHIRE & SWINDON FIRE AUTHORITY,,,,5000174042,Grant Payable by Exchequer,SN10 5PP,"330,567.00",Yes
Communities & Local Government,DCLG,22/09/2011,National Non Domestic Rates (NNDR) Payments,Localism,WILTSHIRE POLICE,,,,5000174043,Grant Payable by Exchequer,BA14 8JJ,"919,751.00",Yes
Communities & Local Government,DCLG,22/09/2011,National Non Domestic Rates (NNDR) Payments,Localism,WIRRAL MBC,,,,5000174053,Grant Payable by Exchequer,L41 6BU,"5,762,335.00",Yes
Communities & Local Government,DCLG,22/09/2011,National Non Domestic Rates (NNDR) Payments,Localism,WOLVERHAMPTON MBC,,,,5000174067,Grant Payable by Exchequer,WV1 1RL,"5,262,309.00",Yes
Communities & Local Government,DCLG,22/09/2011,National Non Domestic Rates (NNDR) Payments,Localism,WORCESTERSHIRE COUNTY COUNCIL,,,,5000174074,Grant Payable by Exchequer,WR5 2NP,"3,960,901.00",Yes
Communities & Local Government,DCLG,22/09/2011,National Non Domestic Rates (NNDR) Payments,Localism,GREATER LONDON AUTHORITY-FIRE,,,,5000174096,Grant Payable by Exchequer,SE1 2AA,"9,131,271.00",Yes
Communities & Local Government,DCLG,22/09/2011,National Non Domestic Rates (NNDR) Payments,Localism,CORNWALL COUNCIL,,,,5000174112,Grant Payable by Exchequer,TR1 3AY,"7,875,380.00",Yes
Communities & Local Government,DCLG,22/09/2011,National Non Domestic Rates (NNDR) Payments,Localism,DURHAM COUNTY COUNCIL,,,,5000174116,Grant Payable by Exchequer,DH1 5UE,"8,543,421.00",Yes
Communities & Local Government,DCLG,22/09/2011,National Non Domestic Rates (NNDR) Payments,Localism,NORTHUMBERLAND,,,,5000174120,Grant Payable by Exchequer,NE61 2EF,"4,682,846.00",Yes
Communities & Local Government,DCLG,22/09/2011,National Non Domestic Rates (NNDR) Payments,Localism,SHROPSHIRE COUNCIL,,Large,,5000174124,Grant Payable by Exchequer,SY2 6ND,"3,456,134.00",Yes
Communities & Local Government,DCLG,22/09/2011,Web Services,Finance & Corporate Services,CENTRAL OFFICE OF INFORMATION,,,,5106168914,support/upgrades/hosting of Fire Extrane,SE1 7DU,"11,820.00",
Communities & Local Government,DCLG,22/09/2011,Grant in Aid to NDPBs (non budget),Neighbourhoods,WEST NORTHAMPTONSHIRE UDC,,,,2100207854,Running Costs,NN5 5WU,"251,350.00",Yes
Communities & Local Government,DCLG,22/09/2011,Steady State Service Provision,Finance & Corporate Services,CENTRAL OFFICE OF INFORMATION,,,,5106168914,COI admin fee,SE1 7DU,85.00,
Communities & Local Government,DCLG,23/09/2011,Agency Staff,Finance & Corporate Services,MICHAEL PAGE INTERNATIONAL,,Large,,5106168959,Interim  internal Audit,SL1 3SA,"1,929.48",
Communities & Local Government,DCLG,23/09/2011,Legal Fees,Finance & Corporate Services,CABINET OFFICE,,,,2100207851,LEGAL FEES-REF 250003631,FY5 3TA,"169,560.00",
Communities & Local Government,DCLG,23/09/2011,Courier Services,Finance & Corporate Services,GOVERNMENT CAR & DESPATCH AGENCY,,,,5106168367,Mail Scanning inc for 11-12,SW8 5AX,"1,723.50",
Communities & Local Government,DCLG,23/09/2011,Courier Services,Finance & Corporate Services,GOVERNMENT CAR & DESPATCH AGENCY,,,,5106168966,Mail Scanning inc for 11-12,SW8 5AX,"6,284.00",
Communities & Local Government,DCLG,23/09/2011,Publishing,Finance & Corporate Services,LIAISON,,Small,,5106168970,Typesetting research report on council,B46 1JA,"1,877.81",
Communities & Local Government,DCLG,23/09/2011,Removals and Porterage,Finance & Corporate Services,ROY TREVOR LTD,,Small,,5106168997,Other costs,WA4 1JE,125.27,
Communities & Local Government,DCLG,23/09/2011,Removals and Porterage,Finance & Corporate Services,ROY TREVOR LTD,,Small,,5106168997,removal Arpley/Warrington,WA4 1JE,"1,252.68",
Communities & Local Government,DCLG,23/09/2011,Rent,Finance & Corporate Services,SAVILLS COMMERCIAL LTD,,,,5106168969,Lateral Q3 & Q4 Rent 2011/12,M2 4AW,"386,931.30",
Communities & Local Government,DCLG,23/09/2011,Rent,Finance & Corporate Services,HSBC BANK PENSION TRUSTEES (UK) LTD,,,,5106168991,Westbrook Suite 9 Qtr 3 & 4 2011/12 Rent,W15 3HQ,"7,500.00",
Communities & Local Government,DCLG,23/09/2011,Rent,Finance & Corporate Services,HSBC BANK PENSION TRUSTEES (UK) LTD,,,,5106168995,Westbrook Suite 8 Qtr 3 & 4 2011/12 Rent,W15 3HQ,"8,955.00",
Communities & Local Government,DCLG,23/09/2011,Training,Finance & Corporate Services,FAIRPLACE LIMITED,,Medium,,5106168979,Restructuring Support Workshops,EC3V 3PQ,658.40,
Communities & Local Government,DCLG,23/09/2011,Training,Finance & Corporate Services,FAIRPLACE LIMITED,,Medium,,5106168984,Outplacement Support Services,EC3V 3PQ,"2,559.88",
Communities & Local Government,DCLG,23/09/2011,Accommodation Service Charges,Finance & Corporate Services,SAVILLS COMMERCIAL LTD,,,,5106168969,Q3 & Q4 Scharge 2011/12,M2 4AW,"68,542.50",
Communities & Local Government,DCLG,23/09/2011,Telephone call costs,Finance & Corporate Services,INFORMATION SECURITY SYSTEMS LTD,,Micro,,5106168981,Brent Support quarterly site inspections,HP12 3RL,"4,389.00",
Communities & Local Government,DCLG,23/09/2011,IT - Software Maintenance,Finance & Corporate Services,FRONTRANGE SOLUTIONS UK LTD,,Medium,,5106168988,Heat software maintenance to 30/04/2012,RG14 2PZ,"11,121.53",
Communities & Local Government,DCLG,23/09/2011,Grant in Aid to NDPBs (non budget),Neighbourhoods,THURROCK THAMES GATEWAY DEV CORP,,,,2100207897,GIA Payments for Sept 2011,RM19 1NX,"1,444,000.00",Yes
Communities & Local Government,DCLG,23/09/2011,IT Consultancy,Neighbourhoods,AMOR BUSINESS TECHNOLOGY SOLUTIONS,,Large,,5106168985,20% Database ERDF(development service)VA,PA4 9LH,"3,065.11",
Communities & Local Government,DCLG,23/09/2011,LA General GLA  Grant Payable,Strategic Performance Team,GREATER LONDON AUTHORITY,,Large,,2100207692,Contribution to running costs,SE10 1AP,"2,642,000.00",Yes
Communities & Local Government,DCLG,26/09/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,BROADLAND HOUSING ASSOCIATION,,,,2100207938,ERDF/10/038,NR1 1HU,"36,686.88",
Communities & Local Government,DCLG,26/09/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,RENEWABLES EAST,,,,2100207940,ERDF/08/002,NR4 7TJ,"48,536.23",
Communities & Local Government,DCLG,26/09/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,INTEGRIA LTD,,,,2100207936,ERDF/09/031,PO10 7SU,"5,220.85",
Communities & Local Government,DCLG,26/09/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,EAST OF ENGLAND SHA,,Large,,2100207939,ERDF/10/014,WF3 1WE,"102,016.24",
Communities & Local Government,DCLG,26/09/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,THEATRE RESOURCE,,,,2100207937,ERDF/10/035,CM5 0AD,"6,252.80",
Communities & Local Government,DCLG,26/09/2011,Work In Progress Pre-Cert 40467 Spend,Neighbourhoods,BROADLAND HOUSING ASSOCIATION,,,,2100207938,ERDF/10/038,NR1 1HU,"4,270.23",
Communities & Local Government,DCLG,26/09/2011,Work In Progress Pre-Cert 40467 Spend,Neighbourhoods,INTEGRIA LTD,,,,2100207936,ERDF/09/031,PO10 7SU,"3,730.41",
Communities & Local Government,DCLG,26/09/2011,Agency Staff,Finance & Corporate Services,SQUARE ONE RESOURCES LTD,,Medium,,5106169038,SAP Dev & Support for BW,EC2A 2AD,"2,858.82",
Communities & Local Government,DCLG,26/09/2011,Rent,Finance & Corporate Services,CELTIC LAND (PLYMOUTH) LTD,,,,5106169043,Mast Hse Plymouth Q3 & Q4 2011/12 Rent,W1G 9SB,"82,500.00",
Communities & Local Government,DCLG,26/09/2011,Rent,Finance & Corporate Services,JONES LANG LASALLE,,Micro,Yes,5106169064,Queen Street Q3 & Q4l Rent 2011/12,,"171,000.00",
Communities & Local Government,DCLG,26/09/2011,Telephone call costs,Finance & Corporate Services,HIGHWAYS AGENCY,,,,5106168999,"Telephone Charges for DSIB, Bristol",B1 1RN,674.14,
Communities & Local Government,DCLG,26/09/2011,Mobile phone costs,Localism,AST CONNECTIONS LTD,,Medium,,5106169050,Satellite Phones (RED) - Iridium,NR31 0LX,912.00,
Communities & Local Government,DCLG,26/09/2011,Mobile phone costs,Localism,AST CONNECTIONS LTD,,Medium,,5106169052,Satellite Phones (RED) - Iridium,NR31 0LX,"2,100.00",
Communities & Local Government,DCLG,26/09/2011,Mobile phone costs,Localism,AST CONNECTIONS LTD,,Medium,,5106169057,Satellite Phones (RED) - Iridium,NR31 0LX,912.00,
Communities & Local Government,DCLG,26/09/2011,Mobile phone costs,Localism,AST CONNECTIONS LTD,,Medium,,5106169059,Satellite Phones (RED) - Iridium,NR31 0LX,"1,260.00",
Communities & Local Government,DCLG,26/09/2011,Telecoms equipment (non-capitalised),Localism,AIRWAVE SOLUTIONS LTD,,Large,,5106169071,Phase A Scotland 2011/12,SL1 2EJ,"306,758.99",
Communities & Local Government,DCLG,26/09/2011,Telecoms equipment (non-capitalised),Localism,AIRWAVE SOLUTIONS LTD,,Large,,5106169073,Phase B Scotland 2011/12,SL1 2EJ,"22,969.46",
Communities & Local Government,DCLG,26/09/2011,Office machinery consumables,Finance & Corporate Services,BANNER BUSINESS SUPPLIES LTD,,Large,,5106168952,ENVISAGE LASER TONER HP 4250 Q5942A,NR3 1PD,226.99,
Communities & Local Government,DCLG,26/09/2011,Office machinery consumables,Finance & Corporate Services,BANNER BUSINESS SUPPLIES LTD,,Large,,5106168952,ENVISAGE TONER FOR HP 4700 10k CYAN,NR3 1PD,722.63,
Communities & Local Government,DCLG,26/09/2011,Office machinery consumables,Finance & Corporate Services,BANNER BUSINESS SUPPLIES LTD,,Large,,5106168952,ENVISAGE TONER FOR HP 4700 10k YE,NR3 1PD,240.88,
Communities & Local Government,DCLG,26/09/2011,Office machinery consumables,Finance & Corporate Services,BANNER BUSINESS SUPPLIES LTD,,Large,,5106168952,ENVISAGE TONER FOR HP 4700 11k BK,NR3 1PD,173.58,
Communities & Local Government,DCLG,26/09/2011,Web Services,Finance & Corporate Services,RED NOMAD LIMITED,,Micro,,5106168947,Mortgage Help website hosting fees,EC2A 4HJ,"1,677.60",
Communities & Local Government,DCLG,27/09/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,BUSINES & ENTERPRISE NORTH EAST,,,,2100207994,NE005024,SR7 7TT,"644,792.75",
Communities & Local Government,DCLG,27/09/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,BIRMINGHAM CHAMBER OF COMMERCE,,Small,,2100208003,080/XBG/BE1010,B15 3BU,"4,847.87",
Communities & Local Government,DCLG,27/09/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,INTERNATIONAL SYNERGIES LTD,,Small,,2100208001,080/XBG/EN9013,B30 3ES,"20,855.57",
Communities & Local Government,DCLG,27/09/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,LEICESTER CITY COUNCIL,,Large,,2100207999,EMX06020,LE1 6ZG,"35,453.41",
Communities & Local Government,DCLG,27/09/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,LEICESTER UNIVERSITY,,Large,,2100208000,EMX05567,LE1 7RH,"11,258.18",
Communities & Local Government,DCLG,27/09/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,INSTITUTE FOR SUSTAINABILITY,,Small,,2100208004,ERDF/SE/RD3/PR1/FLASH+,E14 9SH,"97,610.14",
Communities & Local Government,DCLG,27/09/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,CARBON LIMITING TECHNOLOGIES LTD,,Small,,2100208005,ERDF/SE/RD3/PR5/CLT,GU51 5SY,"8,366.45",
Communities & Local Government,DCLG,27/09/2011,Work In Progress Pre-Cert 40467 Spend,Neighbourhoods,CENTRE FOR PROCESS INNOVATION,,,,2100207997,NE005233,TS10 4RF,"759,201.88",
Communities & Local Government,DCLG,27/09/2011,Work In Progress Pre-Cert 40467 Spend,Neighbourhoods,CENTRE WEST PARTNERSHIP,,,,2100207992,NE005403,NE4 5NN,"270,190.00",
Communities & Local Government,DCLG,27/09/2011,Work In Progress Pre-Cert 40467 Spend,Neighbourhoods,NOTTINGHAMSHIRE COUNTY COUNCIL,,Large,,2100207998,EMX06072,NG2 7QP,"38,916.50",
Communities & Local Government,DCLG,27/09/2011,Office Supplies,Finance & Corporate Services,TAURUS PRINT & DESIGN LTD,,Small,,5106169076,Delivery,KT14 7LF,36.00,
Communities & Local Government,DCLG,27/09/2011,Office Supplies,Finance & Corporate Services,TAURUS PRINT & DESIGN LTD,,Small,,5106169076,FED 1024 File covers,KT14 7LF,648.00,
Communities & Local Government,DCLG,27/09/2011,Office Supplies,Strategic Performance Team,BANNER BUSINESS SUPPLIES LTD,,Large,,5106168830,STEINBEIS CLASSIC WHITE A4 80gsm,NR3 1PD,365.79,
Communities & Local Government,DCLG,27/09/2011,Office machinery consumables,Strategic Performance Team,BANNER BUSINESS SUPPLIES LTD,,Large,,5106168830,ENVISAGE LASER TONER HP 4250 HC BK,NR3 1PD,380.33,
Communities & Local Government,DCLG,27/09/2011,Office machinery consumables,Strategic Performance Team,BANNER BUSINESS SUPPLIES LTD,,Large,,5106168830,ENVISAGE TONER FOR HP 4700 10k CYAN,NR3 1PD,240.88,
Communities & Local Government,DCLG,27/09/2011,Office machinery consumables,Strategic Performance Team,BANNER BUSINESS SUPPLIES LTD,,Large,,5106168830,ENVISAGE TONER FOR HP 4700 11k BK,NR3 1PD,347.16,
Communities & Local Government,DCLG,28/09/2011,Work In Progress Pre-Cert 40467 Spend,Neighbourhoods,PRIORITY SITES LTD,,,,2300001783,Recovery of ERDF payment made in error,TR11 4SZ,"-215,284.92",
Communities & Local Government,DCLG,28/09/2011,Agency Staff,Localism,CAPITA RESOURCING LTD,,Large,,5106169128,Conractor LGA Advisor,SL6 1DP,"2,316.60",
Communities & Local Government,DCLG,28/09/2011,Agency Staff,Neighbourhoods,CAPITA RESOURCING LTD,,Large,,5106169130,DayRate ERREG2 Seas-Territorial,SL6 1DP,"1,044.00",
Communities & Local Government,DCLG,28/09/2011,Agency Staff,Neighbourhoods,CAPITA RESOURCING LTD,,Large,,5106169130,Expenses ERREG2 Seas-Territorial,SL6 1DP,24.42,
Communities & Local Government,DCLG,28/09/2011,Agency Staff,Neighbourhoods,CAPITA RESOURCING LTD,,Large,,5106169132,Contractor ERDF,SL6 1DP,"1,044.00",
Communities & Local Government,DCLG,28/09/2011,Agency Staff,Neighbourhoods,CAPITA RESOURCING LTD,,Large,,5106169132,Contractor ERDF Expenses,SL6 1DP,129.50,
Communities & Local Government,DCLG,28/09/2011,Agency Staff,Neighbourhoods,CAPITA RESOURCING LTD,,Large,,5106169133,DayRate INTERREG 2Seas-Territorial Facil,SL6 1DP,"2,069.57",
Communities & Local Government,DCLG,28/09/2011,Agency Staff,Neighbourhoods,CAPITA RESOURCING LTD,,Large,,5106169133,Expenses INTERREG 2Seas-Territorial Faci,SL6 1DP,60.80,
Communities & Local Government,DCLG,28/09/2011,Agency Staff,Finance & Corporate Services,MICHAEL PAGE INTERNATIONAL,,Large,,5106169139,Interim  internal Audit,SL1 3SA,"1,929.48",
Communities & Local Government,DCLG,28/09/2011,Agency Staff,Finance & Corporate Services,CAPITA RESOURCING LTD,,Large,,5106169126,Contractor Internal Audit,SL6 1DP,"2,235.60",
Communities & Local Government,DCLG,28/09/2011,Agency Staff,Finance & Corporate Services,CAPITA RESOURCING LTD,,Large,,5106169129,Senior ICT/ERDF Contractor,SL6 1DP,"5,148.00",
Communities & Local Government,DCLG,28/09/2011,Agency Staff,Finance & Corporate Services,CAPITA RESOURCING LTD,,Large,,5106169134,Contractor Internal Audit,SL6 1DP,"1,863.00",
Communities & Local Government,DCLG,28/09/2011,Agency Staff,Finance & Corporate Services,CAPITA RESOURCING LTD,,Large,,5106169135,Contractor Internal Audit,SL6 1DP,"1,584.00",
Communities & Local Government,DCLG,28/09/2011,Agency Staff,Finance & Corporate Services,CAPITA RESOURCING LTD,,Large,,5106169136,Contractor Internal Audit,SL6 1DP,"1,794.72",
Communities & Local Government,DCLG,28/09/2011,Office Machinery (<£5000),Finance & Corporate Services,NEW RICOH UK,,Large,,2100208108,WED COPIER MODELAC 1045 4107 A/C150593,NN4 7YB,-642.01,
Communities & Local Government,DCLG,28/09/2011,Office Machinery (<£5000),Finance & Corporate Services,NEW RICOH UK,,Large,,5106168399,WED COPIER MODELAC 1045 4107 A/C150593,NN4 7YB,642.01,
Communities & Local Government,DCLG,28/09/2011,Research,Neighbourhoods,IMPERIAL COLLEGE,,Large,,5106169142,DCLG Subs to the Energy Research Council,SW7 2AZ,"5,700.00",
Communities & Local Government,DCLG,28/09/2011,Vehicle hire,Finance & Corporate Services,GOVERNMENT CAR & DESPATCH AGENCY,,,,5106169006,Ministerial Cars,SW8 5AX,648.00,
Communities & Local Government,DCLG,28/09/2011,Vehicle hire,Finance & Corporate Services,GOVERNMENT CAR & DESPATCH AGENCY,,,,5106169007,Ministerial Cars,SW8 5AX,720.00,
Communities & Local Government,DCLG,28/09/2011,Vehicle hire,Finance & Corporate Services,GOVERNMENT CAR & DESPATCH AGENCY,,,,5106169008,Ministerial Cars,SW8 5AX,"8,339.72",
Communities & Local Government,DCLG,28/09/2011,Medals,Finance & Corporate Services,ROYAL MINT,,,,5106169123,Fire Service Long Service and Good Conduct Medals For Heathrow Airport Staff,CF72 8YT,564.30,
Communities & Local Government,DCLG,28/09/2011,Medals,Finance & Corporate Services,ROYAL MINT,,,,5106169125,Police Long Service and Good Conduct Medals for British Transport Police Staff,CF72 8YT,540.00,
Communities & Local Government,DCLG,28/09/2011,Telephone call costs,Finance & Corporate Services,DAMOVO UK LTD,,Large,,5106169159,Telephony Charges,RH12 4QP,"1,209.07",
Communities & Local Government,DCLG,28/09/2011,Mobile phone costs,Localism,AST CONNECTIONS LTD,,Medium,,5106169062,Satellite Phones (RED) - Iridium,NR31 0LX,840.00,
Communities & Local Government,DCLG,28/09/2011,Telecoms equipment (non-capitalised),Finance & Corporate Services,DAMOVO UK LTD,,Large,,5106169157,Telephony - 8 new sites,RH12 4QP,"65,814.66",
Communities & Local Government,DCLG,28/09/2011,Telecoms equipment (non-capitalised),Finance & Corporate Services,CABLE & WIRELESS,,Large,,5106169155,Internet Gateway ref a/c 9292174,MK3 5JP,"14,688.00",
Communities & Local Government,DCLG,28/09/2011,IT - Service Contracts,Finance & Corporate Services,STERIA LIMITED,,Large,,5106169167,DCLG Link Service Feb 2011 to Feb 2013,M14 0WN,"-360,198.21",
