Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - Human Resources",THE INSOLVENCY SERVICE,1034116,6120.57,RUNNING COSTS DEVOLVED -Hire of Agency Staff (Professional/Management),WC1B 3SS,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - Human Resources",THE INSOLVENCY SERVICE,1034117,1851.83,RUNNING COSTS DEVOLVED -Hire of Agency Staff (Professional/Management),WC1B 3SS,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Mail and Messenger Contract Costs,Finance & Commercial Group - Commercial Directorate,MANPOWER UK LTD,1034119,2571.47,RUNNING COSTS NON DEVOLVED -Mail and Messenger Contract Costs,UB8 1AB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - Human Resources",MORGAN LAW PARTNERS LLP,1034120,2118,RUNNING COSTS NON DEVOLVED -Hire of Agency Staff (Professional/Management),SW1Y 4EL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - Human Resources",MORGAN LAW PARTNERS LLP,1034121,1277.09,RUNNING COSTS NON DEVOLVED -Hire of Agency Staff (Professional/Management),SW1Y 4EL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/08/2011,Courier Services,"Legal, People & Communications Group - Legal Services",GOVERNMENT CAR AND DESPATCH AGENCY,1034122,27,RUNNING COSTS DEVOLVED -Courier Services,SW8 5AX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Hire of Conference Facilities (Programme),Shareholder Executive - Shareholder Executive,ETC VENUES LTD,1034123,810,PROPERTY UNIT -Hire of Conference Facilities (Programme),SE1 1GA,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Hire of Conference Facilities (Programme),Shareholder Executive - Shareholder Executive,ETC VENUES LTD,1034123,45,PROPERTY UNIT -Hire of Conference Facilities (Programme),SE1 1GA,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Telecommunications,Finance & Commercial Group - Commercial Directorate,DAISY COMMUNICATIONS LTD,1034124,48.42,RUNNING COSTS NON DEVOLVED -Telecommunications,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Static Call Charges,Market Frameworks - Business Environment,COMPANIES HOUSE,1034126,98.71,RUNNING COSTS DEVOLVED -Static Call Charges,CF14 3UZ,PCTF,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/08/2011,Gas,Finance & Commercial Group - Commercial Directorate,STOCKTON BOROUGH COUNCIL,1034133,645.92,RUNNING COSTS NON DEVOLVED -Gas,TS19 1JA,LOC,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/08/2011,Gas,Finance & Commercial Group - Commercial Directorate,STOCKTON BOROUGH COUNCIL,1034133,327.01,RUNNING COSTS NON DEVOLVED -Gas,TS19 1JA,LOC,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/08/2011,Gas,Finance & Commercial Group - Commercial Directorate,STOCKTON BOROUGH COUNCIL,1034133,60.87,RUNNING COSTS NON DEVOLVED -Gas,TS19 1JA,LOC,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/08/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1034138,32.16,RUNNING COSTS NON DEVOLVED -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Standard Desktop Services (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1034142,737.04,RUNNING COSTS NON DEVOLVED -Standard Desktop Services (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Standard Desktop Services (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1034143,45.5,RUNNING COSTS NON DEVOLVED -Standard Desktop Services (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/08/2011,Technical Advice / Services & Support,Finance & Commercial Group - Finance Group,ELAN COMPUTING LTD,1034144,369.96,RUNNING COSTS DEVOLVED -Technical Advice / Services & Support,EC1R 3DR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/08/2011,Technical Advice / Services & Support,Finance & Commercial Group - Finance Group,ELAN COMPUTING LTD,1034144,1479.84,RUNNING COSTS DEVOLVED -Technical Advice / Services & Support,EC1R 3DR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Standard Desktop Services (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1034145,32.5,RUNNING COSTS NON DEVOLVED -Standard Desktop Services (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/08/2011,Contract Cleaning,Finance & Commercial Group - Commercial Directorate,STOCKTON BOROUGH COUNCIL,1034150,66.44,RUNNING COSTS NON DEVOLVED -Contract Cleaning,TS19 1JA,LOC,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/08/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1034152,178,RUNNING COSTS NON DEVOLVED -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/08/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1034153,236.06,RUNNING COSTS NON DEVOLVED -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Public Relations & Marketing Advice & Services,Knowledge and Innovation Group - Higher Education - Policy,GRADUATE PROSPECTS LTD,1034156,2250,FOUNDATION DEGREES DEVELOPMENT -Public Relations & Marketing Advice & Services,M13 9EP,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Technical Services,Knowledge and Innovation Group - Higher Education - Policy,GRADUATE PROSPECTS LTD,1034156,6896,FOUNDATION DEGREES DEVELOPMENT -Technical Services,M13 9EP,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Telephone Helpline Services,Knowledge and Innovation Group - Higher Education - Policy,GRADUATE PROSPECTS LTD,1034156,1925,FOUNDATION DEGREES DEVELOPMENT -Telephone Helpline Services,M13 9EP,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Public Relations & Marketing Advice & Services,Knowledge and Innovation Group - Higher Education - Policy,GRADUATE PROSPECTS LTD,1034157,2250,FOUNDATION DEGREES DEVELOPMENT -Public Relations & Marketing Advice & Services,M13 9EP,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Technical Services,Knowledge and Innovation Group - Higher Education - Policy,GRADUATE PROSPECTS LTD,1034157,6896,FOUNDATION DEGREES DEVELOPMENT -Technical Services,M13 9EP,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Telephone Helpline Services,Knowledge and Innovation Group - Higher Education - Policy,GRADUATE PROSPECTS LTD,1034157,1925,FOUNDATION DEGREES DEVELOPMENT -Telephone Helpline Services,M13 9EP,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Outsourced Programme Management Services,Business & Skills Group - Further Education & Skills Investment,LANDVAN LTD,1034158,150,TECs -Outsourced Programme Management Services,B1 1QP,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Guarding and Security Services,Finance & Commercial Group - Commercial Directorate,G4S TECHNOLOGY LTD,1034169,1549.2,RUNNING COSTS NON DEVOLVED -Guarding and Security Services,GL20 8UQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Electricity (Programme),Finance & Commercial Group - Commercial Directorate,TELFORD AND WREKIN COUNCIL,1034170,227.08,CD SPEND RELATING TO EX-LSC PROPERTIES -Electricity (Programme),TF3 4LP,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,GTN Services,Finance & Commercial Group - Commercial Directorate,CABLE & WIRELESS COMMUNICATIONS PLC,1034171,36.29,RUNNING COSTS NON DEVOLVED -GTN Services,MK3 5JP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1034172,71.24,RUNNING COSTS NON DEVOLVED -Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Courier Services,Finance & Commercial Group - Commercial Directorate,TNT INTERNATIONAL UK,1034173,81.77,RUNNING COSTS NON DEVOLVED -Courier Services,BL0 9GR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,First Aid Supplies,Finance & Commercial Group - Commercial Directorate,FIRST AID WAREHOUSE LTD,1034174,51.95,RUNNING COSTS NON DEVOLVED -First Aid Supplies,WA1 4RQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1034175,107.96,RUNNING COSTS NON DEVOLVED -Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Telecommunications,Finance & Commercial Group - Commercial Directorate,DAISY COMMUNICATIONS LTD,1034176,105.58,RUNNING COSTS NON DEVOLVED -Telecommunications,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1034177,106.57,RUNNING COSTS NON DEVOLVED -Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1034177,9,RUNNING COSTS NON DEVOLVED -Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Telecommunications,Finance & Commercial Group - Commercial Directorate,DAISY COMMUNICATIONS LTD,1034178,31.19,RUNNING COSTS NON DEVOLVED -Telecommunications,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,First Aid Supplies,Finance & Commercial Group - Commercial Directorate,FIRST AID WAREHOUSE LTD,1034179,13,RUNNING COSTS NON DEVOLVED -First Aid Supplies,WA1 4RQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Courier Services,Finance & Commercial Group - Commercial Directorate,TNT UK LTD,1034180,205.58,RUNNING COSTS NON DEVOLVED -Courier Services,BL8 9AR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Telecommunications,Finance & Commercial Group - Commercial Directorate,DAISY COMMUNICATIONS LTD,1034181,17.23,RUNNING COSTS NON DEVOLVED -Telecommunications,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Telecommunications,Finance & Commercial Group - Commercial Directorate,DAISY COMMUNICATIONS LTD,1034182,1501.15,RUNNING COSTS NON DEVOLVED -Telecommunications,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Maintenance,Finance & Commercial Group - Commercial Directorate,CHUBB FIRE & SECURITY LTD T/A CHUBB ELECTRONIC SECURITY,1034183,83.15,RUNNING COSTS NON DEVOLVED -Maintenance,BB1 2QS,,,,Administration
