Department Family,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Voluntary & Community Sector,SME Class,Sole Trader,Transaction number,Narrative,Postal Code,Amount in Sterling,Grant?
Communities & Local Government,DCLG,27/10/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,SOLIHULL METROPOLITAN BC,,Large,,2100209253,West Midlands ERDF Programme,B91 3QS,"22,254.45",
Communities & Local Government,DCLG,27/10/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,BIRMINGHAM CITY COUNCIL (NOT RATES),,Large,,2100209248,West Midlands ERDF Programme,B1 1BB,"23,615.58",
Communities & Local Government,DCLG,27/10/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,STAFFORDSHIRE & BLACK COUNTRY BIC L,,Small,,2100209251,West Midlands ERDF Programme,ST18 0AR,"12,813.34",
Communities & Local Government,DCLG,27/10/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,FOCUS ENTERPRISE LTD,,Micro,,2100209252,West Midlands ERDF Programme,B17 9AT,"4,364.70",
Communities & Local Government,DCLG,27/10/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,INTERNATIONAL SYNERGIES LTD,,Small,,2100209254,West Midlands ERDF Programme,B30 3ES,"19,515.11",
Communities & Local Government,DCLG,27/10/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,STOKE-ON-TRENT CITY COUNCIL,,Large,,2100209257,West Midlands ERDF Programme,ST4 1HP,"9,848.93",
Communities & Local Government,DCLG,27/10/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,MARINE SOUTH EAST,,Micro,,2100209214,SE ERDF Programme,SO16 7NP,"26,988.68",
Communities & Local Government,DCLG,27/10/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,INSTITUTE FOR SUSTAINABILITY,,Small,,2100209213,SE ERDF Programme,E14 9SH,"23,637.49",
Communities & Local Government,DCLG,27/10/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,COUNCIL OF THE ISLES OF SCILLY,,,,2100209216,South West ERDF Programme,TR21 0LW,"167,821.19",
Communities & Local Government,DCLG,27/10/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,GLOUCESTERSHIRE UNIVERSITY,,,,2100209215,South West ERDF Programme,GL50 2RH,"41,041.40",
Communities & Local Government,DCLG,27/10/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,SOUTH WEST SCREEN,,,,2100209219,South West ERDF Programme,BS1 5BT,"118,207.87",
Communities & Local Government,DCLG,27/10/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,UNIVERSITY OF THE WEST OF ENGLAND,,,,2100209217,South West ERDF Programme,BS16 1QY,"79,543.14",
Communities & Local Government,DCLG,27/10/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,UNIVERSITY OF THE WEST OF ENGLAND,,,,2100209218,South West ERDF Programme,BS16 1QY,"112,340.68",
Communities & Local Government,DCLG,27/10/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,UNIVERSITY OF BATH,,,,2100209220,South West ERDF Programme,BA2 7AY,"78,528.39",
Communities & Local Government,DCLG,27/10/2011,Work In Progress Pre-Cert 40467 Spend,Neighbourhoods,CENTRE FOR PROCESS INNOVATION,,,,2100209258,North East ERDF Programme,TS10 4RF,"680,135.61",
Communities & Local Government,DCLG,27/10/2011,Agency Staff,Finance & Corporate Services,MICHAEL PAGE INTERNATIONAL,,Large,,5106170312,Interim  internal Audit,SL1 3SA,"1,929.48",
Communities & Local Government,DCLG,27/10/2011,Travel and Subsistence Account,Finance & Corporate Services,GOVERNMENT CAR & DESPATCH AGENCY,,,,5106170205,Ministerial Cars,SW8 5AX,882.00,
Communities & Local Government,DCLG,27/10/2011,Current Grants to Non Profit Bodies,Localism,URBAN FORUM,Yes,Micro,,2100209205,Grant 11/12 to Urban Forum - Period Oct11 to Mar 1,N1 6DR,"50,000.00",Yes
Communities & Local Government,DCLG,27/10/2011,Current Grants to Non Profit Bodies,Localism,SHEILA MCKECHNIE FOUNDATION,Yes,Micro,,2100209207,Payment of Empowerment Fund - Oct 2011 to March 12,N7 6PA,"40,000.00",Yes
Communities & Local Government,DCLG,27/10/2011,Current Grants to Non Profit Bodies,Localism,TPAS LTD,Yes,Small,,2100209146,Payment of Empowerment Fund - Oct 2011 to March 12,M32 0SR,"50,000.00",Yes
Communities & Local Government,DCLG,27/10/2011,Current Grants to Non Profit Bodies,Localism,SCHOOL FOR SOCIAL ENTREPRENEURS,Yes,Small,,2100209206,Payment of Empowerment Fund - Oct 2011 to March 12,E2 9PF,"50,000.00",Yes
Communities & Local Government,DCLG,27/10/2011,Current Grants to Non Profit Bodies,Neighbourhoods,COALFIELDS REGENERATION TRUST,Yes,Small,,2100209243,Coalfields Regeneration Q3 2011/12,S63 7WX,"2,211,884.00",Yes
Communities & Local Government,DCLG,27/10/2011,Current Grants to Non Profit Bodies,Neighbourhoods,BRITISH CHAMBERS OF COMMERCE,,,,2100209244,Local Enterprise Partnership Network,CV3 2UN,"16,547.00",Yes
Communities & Local Government,DCLG,27/10/2011,Photocopying,Localism,MITIE BUSINESS SERVICES LTD,,Large,,2100209249,Reprographics,SE1 2QG,4.25,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Localism,MITIE BUSINESS SERVICES LTD,,Large,,2100209249,Reprographics,SE1 2QG,0.31,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Localism,MITIE BUSINESS SERVICES LTD,,Large,,2100209249,Reprographics,SE1 2QG,4.86,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Localism,MITIE BUSINESS SERVICES LTD,,Large,,2100209249,Reprographics,SE1 2QG,0.11,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Localism,MITIE BUSINESS SERVICES LTD,,Large,,2100209249,Reprographics,SE1 2QG,17.14,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Localism,MITIE BUSINESS SERVICES LTD,,Large,,2100209249,Reprographics,SE1 2QG,5.24,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Localism,MITIE BUSINESS SERVICES LTD,,Large,,2100209249,Reprographics,SE1 2QG,99.48,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Localism,MITIE BUSINESS SERVICES LTD,,Large,,2100209249,Reprographics,SE1 2QG,38.91,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Localism,MITIE BUSINESS SERVICES LTD,,Large,,2100209250,Reprographics,SE1 2QG,64.60,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Localism,MITIE BUSINESS SERVICES LTD,,Large,,2100209250,Reprographics,SE1 2QG,15.84,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Localism,MITIE BUSINESS SERVICES LTD,,Large,,2100209250,Reprographics,SE1 2QG,19.99,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Localism,MITIE BUSINESS SERVICES LTD,,Large,,2100209250,Reprographics,SE1 2QG,12.74,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Localism,MITIE BUSINESS SERVICES LTD,,Large,,2100209250,Reprographics,SE1 2QG,371.36,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Localism,MITIE BUSINESS SERVICES LTD,,Large,,2100209250,Reprographics,SE1 2QG,17.46,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Localism,MITIE BUSINESS SERVICES LTD,,Large,,2100209250,Reprographics,SE1 2QG,60.83,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Localism,MITIE BUSINESS SERVICES LTD,,Large,,2100209250,Reprographics,SE1 2QG,15.20,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Localism,MITIE BUSINESS SERVICES LTD,,Large,,2100209250,Reprographics,SE1 2QG,4.12,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Localism,MITIE BUSINESS SERVICES LTD,,Large,,2100209250,Reprographics,SE1 2QG,70.32,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Localism,MITIE BUSINESS SERVICES LTD,,Large,,2100209250,Reprographics,SE1 2QG,106.68,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Localism,MITIE BUSINESS SERVICES LTD,,Large,,2100209250,Reprographics,SE1 2QG,1.19,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Localism,MITIE BUSINESS SERVICES LTD,,Large,,2100209250,Reprographics,SE1 2QG,0.32,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Neighbourhoods,MITIE BUSINESS SERVICES LTD,,Large,,2100209249,Reprographics,SE1 2QG,27.16,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Neighbourhoods,MITIE BUSINESS SERVICES LTD,,Large,,2100209249,Reprographics,SE1 2QG,50.98,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Neighbourhoods,MITIE BUSINESS SERVICES LTD,,Large,,2100209249,Reprographics,SE1 2QG,8.60,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Neighbourhoods,MITIE BUSINESS SERVICES LTD,,Large,,2100209249,Reprographics,SE1 2QG,365.76,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Neighbourhoods,MITIE BUSINESS SERVICES LTD,,Large,,2100209249,Reprographics,SE1 2QG,3.80,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Neighbourhoods,MITIE BUSINESS SERVICES LTD,,Large,,2100209249,Reprographics,SE1 2QG,59.60,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Neighbourhoods,MITIE BUSINESS SERVICES LTD,,Large,,2100209249,Reprographics,SE1 2QG,129.30,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Neighbourhoods,MITIE BUSINESS SERVICES LTD,,Large,,2100209249,Reprographics,SE1 2QG,3.88,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Neighbourhoods,MITIE BUSINESS SERVICES LTD,,Large,,2100209249,Reprographics,SE1 2QG,138.18,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Neighbourhoods,MITIE BUSINESS SERVICES LTD,,Large,,2100209249,Reprographics,SE1 2QG,3.17,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Neighbourhoods,MITIE BUSINESS SERVICES LTD,,Large,,2100209250,Reprographics,SE1 2QG,43.85,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Neighbourhoods,MITIE BUSINESS SERVICES LTD,,Large,,2100209250,Reprographics,SE1 2QG,143.82,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Neighbourhoods,MITIE BUSINESS SERVICES LTD,,Large,,2100209250,Reprographics,SE1 2QG,311.27,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Neighbourhoods,MITIE BUSINESS SERVICES LTD,,Large,,2100209250,Reprographics,SE1 2QG,23.38,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Neighbourhoods,MITIE BUSINESS SERVICES LTD,,Large,,2100209250,Reprographics,SE1 2QG,170.30,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Neighbourhoods,MITIE BUSINESS SERVICES LTD,,Large,,2100209250,Reprographics,SE1 2QG,55.44,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Neighbourhoods,MITIE BUSINESS SERVICES LTD,,Large,,2100209250,Reprographics,SE1 2QG,23.40,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Neighbourhoods,MITIE BUSINESS SERVICES LTD,,Large,,2100209250,Reprographics,SE1 2QG,1.19,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Neighbourhoods,MITIE BUSINESS SERVICES LTD,,Large,,2100209250,Reprographics,SE1 2QG,52.20,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Neighbourhoods,MITIE BUSINESS SERVICES LTD,,Large,,2100209250,Reprographics,SE1 2QG,195.84,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Neighbourhoods,MITIE BUSINESS SERVICES LTD,,Large,,2100209250,Reprographics,SE1 2QG,86.93,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Neighbourhoods,MITIE BUSINESS SERVICES LTD,,Large,,2100209250,Reprographics,SE1 2QG,73.18,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Finance & Corporate Services,MITIE BUSINESS SERVICES LTD,,Large,,2100209249,Reprographics,SE1 2QG,5.93,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Finance & Corporate Services,MITIE BUSINESS SERVICES LTD,,Large,,2100209249,Reprographics,SE1 2QG,2.52,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Finance & Corporate Services,MITIE BUSINESS SERVICES LTD,,Large,,2100209249,Reprographics,SE1 2QG,19.80,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Finance & Corporate Services,MITIE BUSINESS SERVICES LTD,,Large,,2100209249,Reprographics,SE1 2QG,41.17,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Finance & Corporate Services,MITIE BUSINESS SERVICES LTD,,Large,,2100209249,Reprographics,SE1 2QG,72.00,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Finance & Corporate Services,MITIE BUSINESS SERVICES LTD,,Large,,2100209249,Reprographics,SE1 2QG,211.20,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Finance & Corporate Services,MITIE BUSINESS SERVICES LTD,,Large,,2100209249,Reprographics,SE1 2QG,536.14,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Finance & Corporate Services,MITIE BUSINESS SERVICES LTD,,Large,,2100209249,Reprographics,SE1 2QG,209.58,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Finance & Corporate Services,MITIE BUSINESS SERVICES LTD,,Large,,2100209249,Reprographics,SE1 2QG,3.24,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Finance & Corporate Services,MITIE BUSINESS SERVICES LTD,,Large,,2100209249,Reprographics,SE1 2QG,0.14,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Finance & Corporate Services,MITIE BUSINESS SERVICES LTD,,Large,,2100209249,Reprographics,SE1 2QG,"1,058.31",
Communities & Local Government,DCLG,27/10/2011,Photocopying,Finance & Corporate Services,MITIE BUSINESS SERVICES LTD,,Large,,2100209249,Reprographics,SE1 2QG,2.36,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Finance & Corporate Services,MITIE BUSINESS SERVICES LTD,,Large,,2100209249,Reprographics,SE1 2QG,887.59,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Finance & Corporate Services,MITIE BUSINESS SERVICES LTD,,Large,,2100209250,Reprographics,SE1 2QG,6.31,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Finance & Corporate Services,MITIE BUSINESS SERVICES LTD,,Large,,2100209250,Reprographics,SE1 2QG,1.58,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Finance & Corporate Services,MITIE BUSINESS SERVICES LTD,,Large,,2100209250,Reprographics,SE1 2QG,7.28,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Finance & Corporate Services,MITIE BUSINESS SERVICES LTD,,Large,,2100209250,Reprographics,SE1 2QG,24.34,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Finance & Corporate Services,MITIE BUSINESS SERVICES LTD,,Large,,2100209250,Reprographics,SE1 2QG,109.19,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Finance & Corporate Services,MITIE BUSINESS SERVICES LTD,,Large,,2100209250,Reprographics,SE1 2QG,333.64,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Finance & Corporate Services,MITIE BUSINESS SERVICES LTD,,Large,,2100209250,Reprographics,SE1 2QG,24.56,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Finance & Corporate Services,MITIE BUSINESS SERVICES LTD,,Large,,2100209250,Reprographics,SE1 2QG,621.36,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Finance & Corporate Services,MITIE BUSINESS SERVICES LTD,,Large,,2100209250,Reprographics,SE1 2QG,0.65,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Finance & Corporate Services,MITIE BUSINESS SERVICES LTD,,Large,,2100209250,Reprographics,SE1 2QG,965.09,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Finance & Corporate Services,MITIE BUSINESS SERVICES LTD,,Large,,2100209250,Reprographics,SE1 2QG,203.62,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Finance & Corporate Services,MITIE BUSINESS SERVICES LTD,,Large,,2100209250,Reprographics,SE1 2QG,11.95,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Finance & Corporate Services,MITIE BUSINESS SERVICES LTD,,Large,,2100209250,Reprographics,SE1 2QG,28.84,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Strategic Performance Team,MITIE BUSINESS SERVICES LTD,,Large,,2100209249,Reprographics,SE1 2QG,58.33,
Communities & Local Government,DCLG,27/10/2011,Photocopying,Strategic Performance Team,MITIE BUSINESS SERVICES LTD,,Large,,2100209250,Reprographics,SE1 2QG,261.18,
Communities & Local Government,DCLG,27/10/2011,Current (non AEF) Grants to Local Authorities,Neighbourhoods,LONDON BOROUGH GREENWICH,,,,2100209245,Refund of Pensions Liabilities 11/12,SE18 6BU,"1,818.00",Yes
Communities & Local Government,DCLG,27/10/2011,Training,Finance & Corporate Services,FAIRPLACE LIMITED,,Medium,,5106170313,Restructuring Support Workshops,EC3V 3PQ,"6,150.00",
Communities & Local Government,DCLG,27/10/2011,Vehicle Maintenance,Localism,BABCOCK CRITICAL SERVICES LTD,,Large,,5106170301,20%New Dimension - Consumables,NG15 0DR,"49,308.56",
Communities & Local Government,DCLG,27/10/2011,Accommodation Service Charges,Finance & Corporate Services,CLOSE INVOICE FINANCE LTD,,,,5106170315,e-PIMS Material (Citywise) Eland House,BN3 1UY,900.00,
Communities & Local Government,DCLG,27/10/2011,Telecoms equipment (non-capitalised),Localism,AIRWAVE SOLUTIONS LTD,,Large,,5106170299,Phase A Scotland 2011/12,SL1 2EJ,"304,875.86",
Communities & Local Government,DCLG,27/10/2011,Office machinery consumables,Localism,BANNER BUSINESS SUPPLIES LTD,,Large,,5106170307,ENVISAGE HP LASERJET 5500 12k YE,NR3 1PD,123.98,
Communities & Local Government,DCLG,27/10/2011,Office machinery consumables,Localism,BANNER BUSINESS SUPPLIES LTD,,Large,,5106170307,ENVISAGE LASER TONER HP 4100 BLACK,NR3 1PD,79.32,
Communities & Local Government,DCLG,27/10/2011,Office machinery consumables,Localism,BANNER BUSINESS SUPPLIES LTD,,Large,,5106170307,ENVISAGE LASER TONER HP 4250 Q5942A,NR3 1PD,567.48,
Communities & Local Government,DCLG,27/10/2011,Capital Grants to People Non Profit,Neighbourhoods,COALFIELDS REGENERATION TRUST,Yes,Small,,2100209243,Coalfields Regeneration Q3 2011/12,S63 7WX,"1,504,041.00",Yes
Communities & Local Government,DCLG,27/10/2011,IT Consultancy,Neighbourhoods,AMOR BUSINESS TECHNOLOGY SOLUTIONS,,Large,,5106170300,20% Database Maintenance-ERDF(support),PA4 9LH,"44,291.72",
Communities & Local Government,DCLG,28/10/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,BARNSLEY METROPOLITAN BC,,,,2100209323,Yorks & Humberside ERDF Programme,S70 9EX,"69,183.03",
Communities & Local Government,DCLG,28/10/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,HUDDERSFIELD & DIST TEXTILE TRAIN'G,,,,2100209314,Yorks & Humberside ERDF Programme,HD2 1YF,"24,166.01",
Communities & Local Government,DCLG,28/10/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,LEEDS CITY COLLEGE,,,,2100209262,Yorks & Humberside ERDF Programme,LS3 1AA,"47,528.38",
Communities & Local Government,DCLG,28/10/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,SHEFFIELD HALLAM UNIVERSITY,,,,2100209328,Yorks & Humberside ERDF Programme,S1 1WB,"49,931.70",
Communities & Local Government,DCLG,28/10/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,UNIVERSITY OF SHEFFIELD,,,,2100209263,Yorks & Humberside ERDF Programme,S60 5TZ,"88,406.04",
Communities & Local Government,DCLG,28/10/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,UNIVERSITY OF SHEFFIELD,,,,2100209331,Yorks & Humberside ERDF Programme,S60 5TZ,"116,370.09",
Communities & Local Government,DCLG,28/10/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,UNIVERSITY OF SHEFFIELD,,,,2100209336,Yorks & Humberside ERDF Programme,S60 5TZ,"116,370.09",
Communities & Local Government,DCLG,28/10/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,ROTHERHAM METROPOLITAN BC,,,,2100209316,Yorks & Humberside ERDF Programme,S65 1DJ,"26,779.36",
Communities & Local Government,DCLG,28/10/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,REMADE SOUTH EAST,,Micro,,2100209339,South East ERDF Programme,ME19 6BJ,"5,073.23",
Communities & Local Government,DCLG,28/10/2011,Work In Progress Pre-Cert 40467 Spend,Neighbourhoods,DONCASTER METROPOLITAN BC,,,,2100209320,Yorks & Humberside ERDF Programme,DN1 1DE,"176,447.41",
